x ; y ; class
102.869826 ;59.156216 ;1
95.346525 ;40.993727 ;1
104.449186 ;49.128137 ;1
99.734137 ;56.963323 ;1
93.597088 ;54.802638 ;1
104.750637 ;40.289111 ;1
108.956150 ;59.966141 ;1
105.572363 ;43.778650 ;1
99.204860 ;58.179722 ;1
102.699072 ;67.285148 ;1
111.403443 ;59.517049 ;1
95.226451 ;42.461924 ;1
100.804033 ;58.110669 ;1
114.885008 ;48.905735 ;1
104.283360 ;53.836299 ;1
104.215023 ;70.106392 ;1
101.739265 ;52.212064 ;1
113.165666 ;50.685455 ;1
97.927173 ;62.080381 ;1
117.363107 ;55.817240 ;1
92.205505 ;62.392315 ;1
98.948500 ;57.253660 ;1
108.898827 ;56.808158 ;1
94.516321 ;54.796890 ;1
120.331238 ;55.945181 ;1
103.638002 ;73.966211 ;1
99.869906 ;45.585672 ;1
86.433068 ;46.727481 ;1
110.467023 ;64.208672 ;1
105.310036 ;38.692499 ;1
99.453747 ;59.045250 ;1
96.689233 ;45.269696 ;1
98.779477 ;77.358424 ;1
100.783615 ;58.024016 ;1
92.441753 ;51.781208 ;1
82.109231 ;55.582163 ;1
104.322969 ;48.354116 ;1
81.350170 ;57.742940 ;1
95.449469 ;56.354106 ;1
109.955009 ;64.027511 ;1
104.021367 ;49.245278 ;1
101.803926 ;63.455674 ;1
101.560799 ;76.760982 ;1
112.809494 ;71.220044 ;1
93.289637 ;47.999523 ;1
85.669481 ;70.529147 ;1
103.445870 ;59.668261 ;1
105.627056 ;73.233640 ;1
106.955789 ;54.619189 ;1
83.362956 ;51.310215 ;1
100.835332 ;57.918833 ;1
103.946738 ;57.107024 ;1
88.098906 ;64.933970 ;1
91.128327 ;55.048615 ;1
102.927391 ;57.129845 ;1
103.356038 ;68.968700 ;1
101.551366 ;58.834583 ;1
102.516762 ;77.265045 ;1
108.676319 ;72.174361 ;1
107.681410 ;50.049926 ;1
104.028890 ;75.941522 ;1
115.203049 ;46.219973 ;1
94.064301 ;61.727248 ;1
110.072373 ;74.108742 ;1
114.715689 ;65.124533 ;1
98.250511 ;55.748250 ;1
117.216204 ;50.241177 ;1
104.008068 ;50.808653 ;1
112.858959 ;47.939226 ;1
96.120163 ;70.340228 ;1
95.657968 ;49.529767 ;1
89.669482 ;49.737804 ;1
104.087136 ;51.251071 ;1
98.784513 ;57.910807 ;1
103.342079 ;51.767801 ;1
102.991290 ;66.237748 ;1
105.133515 ;57.155053 ;1
96.434733 ;57.303819 ;1
99.132920 ;57.180636 ;1
101.476633 ;63.546829 ;1
94.863181 ;64.184241 ;1
104.934773 ;52.620475 ;1
98.651247 ;77.504560 ;1
100.753461 ;58.872656 ;1
118.853894 ;55.280385 ;1
87.732762 ;49.841072 ;1
118.020961 ;54.265147 ;1
99.875500 ;63.995045 ;1
111.033014 ;74.385492 ;1
95.141518 ;55.410159 ;1
100.658952 ;68.486877 ;1
99.367941 ;57.261977 ;1
93.297559 ;62.605423 ;1
100.635220 ;58.689247 ;1
84.118023 ;67.515219 ;1
104.494065 ;46.768578 ;1
116.790541 ;59.384081 ;1
99.623298 ;39.799022 ;1
105.380632 ;48.337559 ;1
105.350605 ;65.909265 ;1
106.525404 ;74.575193 ;1
99.916521 ;61.209683 ;1
94.513330 ;52.110723 ;1
104.068030 ;59.486887 ;1
104.759794 ;46.627120 ;1
100.831845 ;58.157092 ;1
100.980829 ;58.129370 ;1
102.079534 ;58.712531 ;1
95.063160 ;53.892126 ;1
99.048844 ;64.217854 ;1
84.593959 ;58.585911 ;1
105.918700 ;45.423201 ;1
83.019472 ;63.572349 ;1
94.643719 ;57.840632 ;1
109.374305 ;71.419554 ;1
101.074805 ;63.153574 ;1
118.666104 ;53.865772 ;1
112.996313 ;62.850909 ;1
102.532485 ;58.456129 ;1
104.008170 ;61.804604 ;1
106.647418 ;63.545536 ;1
83.665647 ;57.931952 ;1
104.419706 ;63.937711 ;1
99.562105 ;62.220794 ;1
107.507308 ;65.704726 ;1
98.983471 ;62.419316 ;1
91.565331 ;75.287355 ;1
109.522834 ;59.709958 ;1
83.111125 ;55.635320 ;1
100.782703 ;53.661762 ;1
95.667092 ;58.461177 ;1
107.947988 ;56.110617 ;1
99.322201 ;56.166362 ;1
90.931316 ;47.859261 ;1
90.440722 ;52.727049 ;1
92.787142 ;49.982818 ;1
111.683877 ;71.406837 ;1
102.272649 ;57.998450 ;1
116.644229 ;53.045147 ;1
92.283170 ;50.041262 ;1
101.161791 ;57.962939 ;1
100.389717 ;58.940319 ;1
98.098707 ;63.399702 ;1
88.944937 ;71.930113 ;1
104.747001 ;62.315395 ;1
104.311576 ;57.009083 ;1
102.643108 ;55.431223 ;1
117.347352 ;58.466153 ;1
117.781564 ;59.444711 ;1
94.988078 ;43.742914 ;1
105.368548 ;57.365336 ;1
99.226053 ;64.646435 ;1
109.562787 ;68.416982 ;1
98.177996 ;57.108741 ;1
98.283835 ;39.726717 ;1
107.258045 ;60.828103 ;1
101.954859 ;57.968660 ;1
92.966450 ;59.051024 ;1
100.397440 ;42.461297 ;1
93.784240 ;65.972610 ;1
92.721747 ;64.696816 ;1
109.368422 ;60.459782 ;1
101.101781 ;57.745618 ;1
98.593693 ;76.291546 ;1
102.893383 ;52.655933 ;1
100.869530 ;51.059126 ;1
101.606903 ;62.019668 ;1
88.321710 ;58.481241 ;1
97.960801 ;45.428133 ;1
91.465544 ;49.132028 ;1
92.251794 ;55.204222 ;1
108.777143 ;43.563464 ;1
94.297648 ;62.180066 ;1
105.310332 ;57.742723 ;1
110.242640 ;50.299650 ;1
83.220862 ;58.596804 ;1
115.499870 ;58.203337 ;1
105.232959 ;56.446932 ;1
109.127840 ;55.089000 ;1
108.666503 ;40.405983 ;1
110.477743 ;48.756705 ;1
88.710440 ;45.682577 ;1
103.953965 ;46.508310 ;1
85.519543 ;68.826932 ;1
101.135531 ;58.135246 ;1
91.015969 ;56.411288 ;1
103.602751 ;57.106179 ;1
105.865370 ;74.217122 ;1
101.535272 ;65.572645 ;1
98.727196 ;60.339539 ;1
94.011644 ;55.232578 ;1
92.746199 ;56.533050 ;1
102.351231 ;59.023605 ;1
110.338171 ;44.856150 ;1
102.529963 ;61.142048 ;1
97.321095 ;57.504825 ;1
103.775391 ;52.643518 ;1
107.795379 ;50.113815 ;1
87.883284 ;51.164511 ;1
81.453328 ;58.022282 ;1
101.990545 ;47.285444 ;1
91.052397 ;63.814765 ;1
119.392190 ;58.186596 ;1
111.610832 ;53.237143 ;1
101.852242 ;57.944045 ;1
93.295498 ;59.240964 ;1
103.533174 ;73.743846 ;1
105.272970 ;74.448191 ;1
101.699449 ;54.087139 ;1
97.877742 ;54.506539 ;1
101.417583 ;38.682769 ;1
105.197308 ;55.188595 ;1
96.063138 ;71.822918 ;1
103.605540 ;52.276829 ;1
83.223688 ;62.027283 ;1
95.145356 ;59.213618 ;1
90.502019 ;51.262587 ;1
96.853311 ;45.188858 ;1
116.915441 ;65.698569 ;1
82.832177 ;52.071653 ;1
87.331173 ;51.055489 ;1
97.577254 ;42.823632 ;1
100.750232 ;58.218267 ;1
115.607600 ;44.800346 ;1
102.477951 ;56.988721 ;1
90.426731 ;58.113234 ;1
101.053344 ;57.702859 ;1
105.750837 ;54.501466 ;1
93.386284 ;49.763960 ;1
91.586351 ;55.861024 ;1
109.274884 ;59.668115 ;1
101.378201 ;40.658687 ;1
104.726437 ;56.055373 ;1
101.663788 ;58.127763 ;1
97.937918 ;65.427159 ;1
95.984493 ;57.215600 ;1
100.418070 ;57.601295 ;1
103.811861 ;47.773075 ;1
111.254137 ;60.410252 ;1
93.106604 ;52.922877 ;1
99.771386 ;58.635049 ;1
109.294687 ;66.022516 ;1
85.231076 ;45.933322 ;1
94.825403 ;57.310813 ;1
82.939143 ;60.329807 ;1
105.795498 ;67.877425 ;1
113.309972 ;55.554592 ;1
97.916873 ;52.761893 ;1
99.526242 ;77.025487 ;1
113.726439 ;51.457596 ;1
99.606958 ;58.086267 ;1
91.018403 ;47.418298 ;1
103.132600 ;39.532792 ;1
106.733820 ;70.318074 ;1
93.143729 ;56.592530 ;1
115.870622 ;66.329257 ;1
120.533559 ;59.766872 ;1
95.344739 ;64.812638 ;1
94.786117 ;70.141470 ;1
100.591972 ;56.311399 ;1
93.107058 ;71.279575 ;1
113.399354 ;50.819034 ;1
91.699950 ;57.532875 ;1
90.916294 ;106.425524 ;2
83.666145 ;87.206440 ;2
80.151273 ;97.294479 ;2
59.382004 ;87.060650 ;2
76.906716 ;86.525333 ;2
79.899183 ;96.657162 ;2
81.006491 ;74.435568 ;2
68.681447 ;100.162592 ;2
71.238209 ;87.439529 ;2
85.991815 ;84.560498 ;2
64.648153 ;81.054432 ;2
77.000224 ;97.216776 ;2
70.755645 ;92.196809 ;2
71.064892 ;112.192393 ;2
65.711744 ;78.046390 ;2
62.826246 ;94.102488 ;2
91.874443 ;93.970362 ;2
70.694030 ;80.329468 ;2
85.908820 ;104.332743 ;2
75.790248 ;89.378988 ;2
76.944504 ;97.500637 ;2
66.564791 ;86.725009 ;2
73.626932 ;97.192965 ;2
86.311274 ;107.566376 ;2
84.353704 ;99.544329 ;2
64.257606 ;83.785876 ;2
88.973893 ;105.883569 ;2
69.373447 ;99.722652 ;2
96.320126 ;92.189748 ;2
69.492634 ;99.090959 ;2
91.074644 ;86.208902 ;2
74.153382 ;110.090938 ;2
72.627910 ;98.272132 ;2
81.588586 ;94.473146 ;2
88.904118 ;91.034525 ;2
88.331716 ;101.913117 ;2
67.325619 ;95.410017 ;2
67.731462 ;106.926091 ;2
80.922615 ;97.364152 ;2
79.654264 ;92.581577 ;2
73.964573 ;96.640346 ;2
83.690196 ;100.001746 ;2
81.845397 ;100.757521 ;2
65.430497 ;79.279107 ;2
82.093254 ;91.854820 ;2
87.179641 ;99.783768 ;2
82.303653 ;112.187503 ;2
78.992334 ;93.004793 ;2
77.099114 ;93.875636 ;2
74.807778 ;94.802893 ;2
75.812108 ;102.666529 ;2
90.370750 ;97.314595 ;2
81.852124 ;82.655076 ;2
72.843119 ;103.482527 ;2
66.458026 ;79.223073 ;2
76.996923 ;104.130446 ;2
78.294110 ;103.940677 ;2
74.029493 ;88.676015 ;2
90.051045 ;100.713570 ;2
91.866059 ;89.793682 ;2
79.662227 ;86.201936 ;2
80.241841 ;81.071478 ;2
71.876592 ;93.039017 ;2
97.248530 ;94.833587 ;2
75.757411 ;93.915819 ;2
83.629130 ;80.464203 ;2
79.212711 ;94.107005 ;2
77.712603 ;94.932967 ;2
81.375804 ;101.683344 ;2
77.906979 ;90.459342 ;2
67.824257 ;107.163760 ;2
74.861217 ;93.846263 ;2
68.121695 ;93.839492 ;2
72.575752 ;92.136276 ;2
72.949536 ;91.219499 ;2
76.563540 ;107.865702 ;2
78.949007 ;100.255779 ;2
73.456994 ;78.209940 ;2
86.758547 ;92.314395 ;2
84.212288 ;107.313459 ;2
80.600630 ;80.356479 ;2
83.688983 ;104.273219 ;2
81.447451 ;92.096514 ;2
84.346261 ;88.075097 ;2
70.070533 ;103.771622 ;2
75.247175 ;95.293624 ;2
70.303155 ;95.683859 ;2
85.052879 ;86.153179 ;2
62.411446 ;87.734437 ;2
69.450089 ;96.625942 ;2
71.395393 ;75.987096 ;2
74.964875 ;83.225881 ;2
79.130719 ;100.393530 ;2
64.583931 ;90.259802 ;2
77.468728 ;97.802332 ;2
67.058189 ;87.782156 ;2
75.457834 ;98.662804 ;2
89.377893 ;86.709692 ;2
72.485304 ;80.590032 ;2
79.318464 ;94.559754 ;2
91.622557 ;105.077181 ;2
85.516785 ;107.846549 ;2
84.445414 ;94.949576 ;2
84.850770 ;86.852012 ;2
67.861460 ;86.711812 ;2
75.259083 ;100.658252 ;2
59.593994 ;93.901929 ;2
75.488072 ;89.716667 ;2
78.753033 ;81.614785 ;2
83.200616 ;75.027319 ;2
84.140174 ;94.557917 ;2
74.927949 ;93.880439 ;2
66.065420 ;107.829645 ;2
74.029838 ;100.911632 ;2
82.155347 ;86.673560 ;2
66.371608 ;89.425696 ;2
76.962984 ;85.403918 ;2
97.075247 ;96.116900 ;2
62.778637 ;95.910693 ;2
87.912978 ;88.428286 ;2
70.493027 ;89.142812 ;2
72.945008 ;96.375581 ;2
78.066625 ;87.858077 ;2
60.517492 ;84.874235 ;2
82.890830 ;96.957822 ;2
63.323561 ;90.557601 ;2
86.558344 ;96.468696 ;2
79.842329 ;105.802419 ;2
96.337316 ;95.050196 ;2
76.811155 ;101.404163 ;2
77.915906 ;87.558531 ;2
63.692207 ;80.180368 ;2
72.784941 ;101.978706 ;2
92.328124 ;100.010576 ;2
89.584659 ;97.736780 ;2
78.589822 ;91.140529 ;2
89.404902 ;95.730985 ;2
76.617266 ;91.109683 ;2
78.140986 ;96.037250 ;2
65.820788 ;99.424300 ;2
72.848229 ;96.756989 ;2
78.552965 ;83.581060 ;2
69.823925 ;93.819823 ;2
73.548378 ;100.449625 ;2
82.231466 ;97.116199 ;2
93.339610 ;101.172362 ;2
80.372720 ;84.052611 ;2
78.921334 ;103.645621 ;2
67.625184 ;86.701120 ;2
71.472582 ;86.396654 ;2
93.517662 ;94.070623 ;2
72.284424 ;98.323609 ;2
78.754843 ;103.746536 ;2
91.621478 ;90.238862 ;2
83.405668 ;106.692781 ;2
70.744148 ;112.110157 ;2
80.471337 ;95.617620 ;2
70.221233 ;102.669192 ;2
75.333138 ;90.919404 ;2
78.678023 ;90.947412 ;2
77.406628 ;92.363111 ;2
76.001827 ;97.328991 ;2
76.732848 ;90.842388 ;2
78.381261 ;98.219669 ;2
67.838402 ;87.736876 ;2
65.025324 ;83.616597 ;2
82.509644 ;93.456900 ;2
65.859933 ;102.287289 ;2
72.913469 ;97.899518 ;2
88.067289 ;110.911608 ;2
74.940444 ;113.534959 ;2
78.722032 ;80.489564 ;2
87.255367 ;90.071979 ;2
75.083327 ;94.786376 ;2
78.852564 ;92.936252 ;2
74.882359 ;96.994457 ;2
65.809273 ;94.352682 ;2
89.639344 ;85.281931 ;2
81.401986 ;77.205674 ;2
75.259369 ;107.239759 ;2
59.420172 ;99.193747 ;2
79.138917 ;97.539781 ;2
60.545481 ;91.771608 ;2
87.487140 ;106.370534 ;2
78.967417 ;102.861181 ;2
76.343516 ;94.528512 ;2
78.597955 ;97.382678 ;2
59.172371 ;100.393270 ;2
69.385168 ;99.491596 ;2
68.939017 ;107.101146 ;2
72.572874 ;109.567921 ;2
80.537869 ;111.813868 ;2
86.577987 ;91.535280 ;2
92.056313 ;89.816440 ;2
75.840516 ;96.893700 ;2
76.766250 ;98.650627 ;2
80.520242 ;90.867276 ;2
77.297384 ;94.181889 ;2
77.475604 ;93.738814 ;2
67.756391 ;82.070398 ;2
93.020830 ;100.051079 ;2
76.746533 ;97.856654 ;2
75.808706 ;84.803402 ;2
74.509628 ;101.730158 ;2
81.070212 ;91.405273 ;2
74.909086 ;95.873548 ;2
84.522091 ;93.140963 ;2
85.834685 ;79.072365 ;2
79.111923 ;98.437125 ;2
77.751706 ;94.272724 ;2
76.495048 ;109.017537 ;2
75.846315 ;91.407066 ;2
77.291651 ;93.652211 ;2
91.151989 ;88.607063 ;2
77.384054 ;94.397113 ;2
93.192691 ;92.835931 ;2
75.826827 ;96.083809 ;2
96.786336 ;87.835430 ;2
92.601688 ;94.855989 ;2
90.435639 ;96.437318 ;2
79.008424 ;99.496063 ;2
74.402607 ;96.800011 ;2
78.199158 ;77.887296 ;2
76.784996 ;75.278395 ;2
77.125942 ;93.151123 ;2
74.652066 ;94.155054 ;2
78.165248 ;94.533718 ;2
78.811156 ;95.491158 ;2
72.751009 ;79.077875 ;2
79.832031 ;97.507451 ;2
66.768139 ;107.803854 ;2
90.053618 ;79.468371 ;2
70.672035 ;105.675355 ;2
73.045905 ;103.134601 ;2
74.129090 ;97.198989 ;2
74.785928 ;101.008366 ;2
66.836155 ;92.676980 ;2
67.630045 ;102.707208 ;2
76.055277 ;94.022525 ;2
76.076457 ;95.578668 ;2
73.599765 ;85.998565 ;2
77.625735 ;95.481265 ;2
89.461556 ;102.810115 ;2
80.985409 ;102.751635 ;2
71.096612 ;96.662904 ;2
66.290078 ;96.800439 ;2
89.100427 ;95.851424 ;2
76.631680 ;90.627733 ;2
78.059401 ;94.622129 ;2
89.617656 ;108.459863 ;2
84.715653 ;97.466443 ;2
85.590118 ;83.605169 ;2
77.831436 ;93.765554 ;2
62.866306 ;87.730148 ;2
79.150846 ;93.836813 ;2
73.069858 ;92.717198 ;2
85.848912 ;94.546325 ;2
75.338335 ;86.700545 ;2
72.656775 ;106.292040 ;2
76.884538 ;107.413917 ;2
78.484459 ;92.198315 ;2
65.128144 ;85.631751 ;2
82.984709 ;98.849383 ;2
65.929176 ;93.416191 ;2
77.721314 ;95.678217 ;2
61.900566 ;105.433046 ;2
88.693545 ;110.425316 ;2
82.889208 ;94.786603 ;2
85.339575 ;88.469705 ;2
77.467759 ;93.668833 ;2
82.099084 ;95.351092 ;2
75.303627 ;94.305506 ;2
89.989661 ;85.513549 ;2
84.736031 ;77.642235 ;2
95.050911 ;88.384461 ;2
91.419900 ;89.109196 ;2
78.563484 ;82.487880 ;2
92.031470 ;96.724080 ;2
94.560859 ;97.943415 ;2
77.638488 ;95.967638 ;2
92.341364 ;103.686098 ;2
62.256044 ;105.477945 ;2
80.394028 ;96.481456 ;2
82.992339 ;97.317689 ;2
61.983825 ;88.772077 ;2
76.830169 ;89.625728 ;2
80.811752 ;95.967134 ;2
76.339619 ;113.605499 ;2
94.778992 ;97.610151 ;2
58.770556 ;90.030873 ;2
71.948564 ;85.837203 ;2
87.700810 ;90.641528 ;2
78.215222 ;92.720999 ;2
72.414471 ;92.896456 ;2
84.812373 ;78.682227 ;2
78.666553 ;105.310449 ;2
80.256672 ;84.275751 ;2
61.650720 ;104.051909 ;2
70.901440 ;90.935371 ;2
69.383659 ;102.663691 ;2
86.817330 ;91.966086 ;2
68.206113 ;87.260843 ;2
70.728872 ;90.147329 ;2
83.093404 ;94.057475 ;2
71.960925 ;80.821471 ;2
77.459384 ;92.268382 ;2
67.088994 ;101.331469 ;2
79.722495 ;93.252670 ;2
73.201306 ;93.326000 ;2
70.190210 ;96.956984 ;2
93.861033 ;99.139206 ;2
75.749727 ;100.384146 ;2
76.895298 ;92.124006 ;2
92.856789 ;93.117953 ;2
74.815638 ;92.180872 ;2
75.643318 ;93.333156 ;2
63.927509 ;92.683133 ;2
89.452927 ;108.847905 ;2
74.290453 ;100.171365 ;2
77.165814 ;98.529494 ;2
67.775205 ;92.373335 ;2
89.325343 ;84.006547 ;2
77.582854 ;94.221860 ;2
71.965935 ;91.601285 ;2
74.698500 ;108.555037 ;2
92.731664 ;84.241654 ;2
75.847451 ;93.409447 ;2
71.559625 ;92.471596 ;2
88.778336 ;91.057508 ;2
161.517068 ;74.305517 ;3
151.207756 ;72.864113 ;3
129.971319 ;66.014819 ;3
149.440638 ;59.690405 ;3
125.975976 ;64.972971 ;3
155.969266 ;59.575041 ;3
135.901860 ;52.041898 ;3
149.645089 ;63.550496 ;3
135.931230 ;65.484551 ;3
148.848375 ;64.152039 ;3
154.238397 ;83.607992 ;3
137.317578 ;49.350550 ;3
132.831459 ;67.364891 ;3
142.461303 ;61.206662 ;3
140.631529 ;69.039842 ;3
154.286253 ;75.358037 ;3
135.694142 ;78.231660 ;3
145.812971 ;64.137498 ;3
144.228200 ;67.195341 ;3
144.868877 ;66.081587 ;3
129.875907 ;56.154749 ;3
145.208520 ;78.501062 ;3
143.853390 ;62.333122 ;3
163.010547 ;70.648339 ;3
139.934645 ;77.869961 ;3
135.977495 ;67.796385 ;3
154.304651 ;82.017364 ;3
149.469364 ;80.958793 ;3
151.253622 ;59.607005 ;3
145.910905 ;58.828277 ;3
148.871925 ;53.060415 ;3
142.455663 ;78.105799 ;3
138.462179 ;78.896130 ;3
148.371654 ;69.157894 ;3
146.999589 ;64.133145 ;3
138.937535 ;79.688659 ;3
142.729872 ;64.899727 ;3
154.023524 ;60.930940 ;3
139.900674 ;56.096044 ;3
154.863354 ;57.588825 ;3
138.313517 ;49.140105 ;3
162.625516 ;56.776199 ;3
146.950160 ;63.299482 ;3
140.417660 ;63.946383 ;3
143.287188 ;76.442658 ;3
141.238859 ;63.351844 ;3
140.177065 ;74.853049 ;3
126.040701 ;64.386553 ;3
146.962116 ;67.130363 ;3
153.112252 ;57.197331 ;3
145.953564 ;67.540505 ;3
162.337524 ;65.711717 ;3
147.627616 ;71.688872 ;3
153.596839 ;48.390299 ;3
144.680694 ;65.857446 ;3
135.271175 ;61.399676 ;3
145.800567 ;63.468712 ;3
134.613259 ;81.137554 ;3
160.850416 ;78.162801 ;3
145.140705 ;66.114644 ;3
145.838957 ;50.632833 ;3
138.777172 ;75.935961 ;3
140.374259 ;70.396251 ;3
144.804441 ;66.360087 ;3
144.215345 ;67.773118 ;3
145.772195 ;69.569920 ;3
133.328630 ;71.834466 ;3
143.057336 ;65.150612 ;3
138.789367 ;64.845863 ;3
142.000788 ;78.385500 ;3
144.693013 ;65.891140 ;3
130.788495 ;62.321025 ;3
144.337549 ;65.894649 ;3
140.796964 ;65.730425 ;3
145.073840 ;63.551034 ;3
135.601304 ;54.523038 ;3
150.501585 ;83.110924 ;3
149.592446 ;64.261733 ;3
152.153734 ;71.002436 ;3
155.731342 ;66.253156 ;3
150.092721 ;77.239465 ;3
149.570396 ;47.963130 ;3
146.577562 ;68.275799 ;3
144.110870 ;67.137170 ;3
140.629351 ;64.973548 ;3
146.044507 ;67.715867 ;3
133.498110 ;68.341265 ;3
142.163117 ;84.637939 ;3
139.278524 ;75.050507 ;3
145.332375 ;61.909578 ;3
139.541324 ;66.350931 ;3
148.623372 ;49.926701 ;3
155.417643 ;65.302152 ;3
142.639440 ;82.096666 ;3
158.722012 ;64.060408 ;3
138.048500 ;54.099435 ;3
137.922873 ;66.949355 ;3
143.543145 ;70.537617 ;3
144.570772 ;56.280600 ;3
133.341887 ;81.093558 ;3
163.680182 ;62.543102 ;3
141.493990 ;65.763575 ;3
153.905213 ;67.085757 ;3
145.163829 ;66.538471 ;3
154.569100 ;55.048889 ;3
148.241338 ;68.061785 ;3
142.463012 ;83.701069 ;3
140.071162 ;80.488063 ;3
145.336872 ;65.806988 ;3
154.637913 ;67.357624 ;3
148.678510 ;68.303529 ;3
132.172636 ;51.970522 ;3
126.861393 ;58.995822 ;3
144.590454 ;51.930695 ;3
144.597698 ;52.062884 ;3
146.242635 ;61.989919 ;3
136.983399 ;69.486237 ;3
144.905453 ;63.465449 ;3
153.546021 ;62.062858 ;3
134.784757 ;52.903673 ;3
142.393771 ;60.700634 ;3
149.994228 ;68.754711 ;3
148.418414 ;69.590395 ;3
147.288147 ;73.648386 ;3
147.202717 ;73.372286 ;3
151.874275 ;57.967343 ;3
147.336462 ;53.659617 ;3
129.188090 ;56.375911 ;3
146.516917 ;69.990658 ;3
159.032888 ;74.300460 ;3
144.338567 ;64.693695 ;3
134.225985 ;58.726177 ;3
149.583884 ;68.198117 ;3
138.731090 ;79.972206 ;3
136.143478 ;72.394911 ;3
149.325207 ;68.061505 ;3
140.328412 ;63.667386 ;3
143.076587 ;52.802544 ;3
144.060325 ;61.456934 ;3
144.216665 ;78.063034 ;3
144.897711 ;66.588531 ;3
145.688780 ;57.143707 ;3
144.869056 ;67.578296 ;3
137.017068 ;64.716680 ;3
150.366592 ;63.597237 ;3
156.088330 ;62.363405 ;3
136.139924 ;50.069004 ;3
142.492494 ;70.580487 ;3
146.168030 ;68.515212 ;3
145.723706 ;65.917513 ;3
136.587237 ;74.524181 ;3
149.051835 ;64.876450 ;3
131.388041 ;80.536529 ;3
136.675129 ;60.089772 ;3
145.127474 ;65.719560 ;3
148.100330 ;58.309447 ;3
144.697630 ;67.143648 ;3
155.117525 ;62.577487 ;3
139.791865 ;84.837457 ;3
147.357899 ;83.978629 ;3
154.036412 ;56.162712 ;3
136.118934 ;50.997181 ;3
137.933850 ;62.829528 ;3
139.652448 ;74.630801 ;3
157.408686 ;79.939818 ;3
139.031314 ;72.556457 ;3
145.464746 ;64.917135 ;3
144.627821 ;66.178744 ;3
148.445886 ;70.736927 ;3
148.490490 ;47.205406 ;3
137.463558 ;71.982393 ;3
148.476625 ;67.243885 ;3
137.834676 ;62.580996 ;3
150.240867 ;84.601741 ;3
144.978759 ;68.001041 ;3
146.445879 ;81.849719 ;3
143.467500 ;65.328549 ;3
134.330496 ;65.620877 ;3
151.778694 ;66.439624 ;3
134.896744 ;62.088899 ;3
144.960171 ;64.812701 ;3
133.866807 ;58.677745 ;3
138.031835 ;62.649641 ;3
145.830511 ;85.756191 ;3
152.293139 ;71.361172 ;3
144.887658 ;66.389772 ;3
162.469441 ;56.790067 ;3
126.991492 ;67.915267 ;3
159.771238 ;65.303007 ;3
143.297190 ;66.615582 ;3
135.010727 ;65.477479 ;3
139.283105 ;76.330433 ;3
131.337081 ;60.969702 ;3
135.506226 ;62.532341 ;3
147.933028 ;60.398071 ;3
148.108571 ;47.646899 ;3
149.179053 ;46.904746 ;3
149.068468 ;66.170816 ;3
142.128409 ;46.595238 ;3
148.557317 ;50.970316 ;3
135.689810 ;54.890662 ;3
150.695748 ;82.434890 ;3
147.188723 ;60.202315 ;3
158.877876 ;79.735114 ;3
137.296099 ;63.517879 ;3
144.525116 ;66.000373 ;3
159.444981 ;76.338781 ;3
137.566859 ;65.741640 ;3
144.933256 ;66.516731 ;3
150.508109 ;47.152961 ;3
142.234000 ;63.432478 ;3
152.276497 ;78.039133 ;3
145.791527 ;63.346600 ;3
134.731716 ;68.801052 ;3
131.148124 ;66.992931 ;3
145.085409 ;66.214842 ;3
155.943495 ;61.211885 ;3
138.453016 ;59.757236 ;3
148.900815 ;66.765760 ;3
141.418980 ;72.360466 ;3
