x ; y ; class
40.907662 ;23.026822 ;6
37.823614 ;29.526825 ;6
40.232922 ;25.233636 ;6
39.575209 ;27.680118 ;6
37.914286 ;26.836350 ;6
37.071950 ;26.063348 ;6
39.164427 ;26.778930 ;6
41.867544 ;24.806070 ;6
37.877042 ;28.178279 ;6
37.970734 ;27.125592 ;6
41.856364 ;25.411314 ;6
39.052906 ;25.682750 ;6
38.858912 ;26.113209 ;6
38.392477 ;30.274954 ;6
39.921703 ;26.141222 ;6
40.044580 ;29.373874 ;6
39.218910 ;26.975818 ;6
39.794590 ;27.885528 ;6
41.789956 ;28.823940 ;6
39.770276 ;23.111227 ;6
42.616414 ;25.886843 ;6
38.075508 ;27.270259 ;6
38.349391 ;24.134204 ;6
37.154131 ;28.800664 ;6
39.630330 ;26.618590 ;6
41.295792 ;29.884057 ;6
38.213207 ;26.957600 ;6
42.541414 ;27.424955 ;6
38.271630 ;29.533706 ;6
41.784168 ;25.883133 ;6
40.266970 ;27.885011 ;6
42.786480 ;27.000670 ;6
39.432394 ;26.605060 ;6
40.983331 ;28.951284 ;6
40.653838 ;26.675264 ;6
38.496815 ;29.040614 ;6
39.625830 ;25.872144 ;6
41.121066 ;25.524136 ;6
37.642572 ;27.778203 ;6
42.112799 ;29.193613 ;6
38.868417 ;29.102457 ;6
40.700671 ;27.185936 ;6
40.017375 ;23.274455 ;6
41.306228 ;23.893313 ;6
39.665072 ;26.714390 ;6
40.348389 ;24.871419 ;6
36.479069 ;27.690138 ;6
41.252674 ;25.070978 ;6
39.212396 ;26.659491 ;6
46.155441 ;19.330946 ;7
46.425856 ;20.116008 ;7
44.958472 ;19.104204 ;7
45.911081 ;18.393993 ;7
47.289675 ;19.577107 ;7
47.259881 ;19.403858 ;7
50.064679 ;18.821139 ;7
49.165473 ;19.341796 ;7
46.169377 ;20.876055 ;7
49.279264 ;20.987820 ;7
45.834081 ;17.719754 ;7
47.187175 ;21.484256 ;7
47.632490 ;20.163776 ;7
45.516611 ;22.666939 ;7
46.790522 ;19.719774 ;7
48.904699 ;19.142058 ;7
48.074533 ;18.310929 ;7
48.908597 ;16.556053 ;7
48.051231 ;19.273229 ;7
48.610538 ;17.648812 ;7
47.046590 ;21.260652 ;7
47.556914 ;16.710759 ;7
44.583578 ;22.078032 ;7
45.942926 ;18.998435 ;7
48.127656 ;19.110969 ;7
46.889124 ;19.212375 ;7
45.362324 ;18.958832 ;7
45.308656 ;19.057212 ;7
47.224977 ;18.804296 ;7
47.641091 ;21.242340 ;7
46.668378 ;19.232240 ;7
44.009025 ;21.391779 ;7
49.992186 ;18.761500 ;7
46.695028 ;15.736995 ;7
49.524105 ;18.875880 ;7
45.993617 ;19.109109 ;7
48.289970 ;17.384251 ;7
46.020888 ;19.440453 ;7
46.914715 ;20.393889 ;7
47.262570 ;19.606738 ;7
47.396883 ;19.956578 ;7
46.449523 ;18.467289 ;7
45.327024 ;19.931402 ;7
45.305094 ;18.585402 ;7
47.210040 ;22.157830 ;7
48.083264 ;16.649419 ;7
45.375333 ;21.882838 ;7
46.666629 ;17.991607 ;7
46.148338 ;17.696958 ;7
48.546115 ;17.897031 ;7
47.186946 ;19.395847 ;7
48.231771 ;19.328339 ;7
43.724034 ;18.588319 ;7
46.041974 ;18.083393 ;7
47.988172 ;18.958820 ;7
50.902975 ;20.659334 ;7
49.334386 ;22.432564 ;7
48.749515 ;20.702538 ;7
47.443277 ;18.577193 ;7
45.317496 ;17.579955 ;7
49.597383 ;22.127793 ;7
46.086708 ;18.621941 ;7
46.863884 ;18.517950 ;7
46.217689 ;19.059081 ;7
46.989650 ;17.968731 ;7
48.533910 ;17.977900 ;7
45.843136 ;20.796887 ;7
49.690955 ;16.836077 ;7
46.606239 ;15.558365 ;7
49.709701 ;20.886256 ;7
46.762091 ;17.591724 ;7
49.992326 ;17.116991 ;7
48.543314 ;21.093072 ;7
44.638451 ;16.987517 ;7
45.892017 ;22.995542 ;7
8.937917 ;0.216561 ;8
9.301427 ;1.709779 ;8
6.274784 ;-0.404020 ;8
8.769163 ;1.541677 ;8
7.943333 ;0.347990 ;8
11.752760 ;1.054573 ;8
9.589907 ;0.800552 ;8
7.647495 ;0.245717 ;8
10.891824 ;-1.924360 ;8
8.343500 ;0.314692 ;8
8.411346 ;1.981835 ;8
7.881073 ;0.211485 ;8
6.484375 ;1.633561 ;8
5.917945 ;-0.538453 ;8
8.527431 ;0.805891 ;8
7.782257 ;2.098742 ;8
8.084879 ;-0.493935 ;8
7.613921 ;-0.235925 ;8
8.082824 ;0.592909 ;8
7.977837 ;0.417487 ;8
6.022209 ;-2.462156 ;8
6.903599 ;1.024556 ;8
6.620002 ;0.834455 ;8
7.767106 ;2.750742 ;8
5.695726 ;3.686689 ;8
9.857999 ;-0.308212 ;8
8.607777 ;-0.787353 ;8
5.404414 ;-1.075170 ;8
5.527545 ;3.349314 ;8
7.114700 ;-1.125890 ;8
7.769562 ;-0.229985 ;8
8.208851 ;0.814798 ;8
8.904875 ;-1.615349 ;8
5.358244 ;3.235449 ;8
8.054525 ;1.461454 ;8
7.903744 ;-2.253177 ;8
26.997608 ;18.181564 ;9
24.375031 ;19.805351 ;9
25.870123 ;14.742502 ;9
26.628950 ;17.031050 ;9
24.723556 ;17.075069 ;9
23.299695 ;15.921538 ;9
25.197796 ;16.523805 ;9
24.908677 ;17.109051 ;9
26.981194 ;18.778682 ;9
25.411907 ;15.974977 ;9
27.472356 ;18.006559 ;9
25.127484 ;16.739526 ;9
27.580048 ;19.589700 ;9
24.767807 ;15.064290 ;9
25.931102 ;19.793004 ;9
25.387040 ;17.074307 ;9
27.320188 ;17.786282 ;9
23.557693 ;15.850356 ;9
24.779116 ;16.804364 ;9
24.088703 ;16.521769 ;9
26.235982 ;17.603448 ;9
21.538389 ;15.217445 ;9
24.464278 ;18.300123 ;9
25.056715 ;16.777765 ;9
26.677092 ;16.247238 ;9
26.812337 ;18.714768 ;9
26.670681 ;18.885454 ;9
24.980524 ;16.786025 ;9
25.845119 ;15.027839 ;9
24.986860 ;15.779691 ;9
21.368538 ;17.485422 ;9
28.242962 ;16.287795 ;9
24.775207 ;15.913281 ;9
23.496726 ;19.942114 ;9
24.958949 ;15.190394 ;9
24.940069 ;18.742142 ;9
23.954752 ;15.066270 ;9
23.598094 ;15.116369 ;9
27.239230 ;19.187690 ;9
24.619557 ;20.118861 ;9
23.550122 ;17.188541 ;9
25.209153 ;16.779344 ;9
24.704015 ;17.675683 ;9
25.224519 ;16.526100 ;9
26.243680 ;16.273307 ;9
24.534811 ;13.746934 ;9
27.095212 ;17.468752 ;9
22.079720 ;17.305353 ;9
24.117648 ;17.826732 ;9
23.183135 ;14.153487 ;9
24.599834 ;16.625993 ;9
26.035489 ;17.388056 ;9
22.458515 ;18.689946 ;9
23.431315 ;13.411614 ;9
27.408982 ;14.138366 ;9
26.251792 ;17.788077 ;9
28.677695 ;15.596551 ;9
25.814480 ;18.240019 ;9
23.117289 ;18.646948 ;9
26.634170 ;16.744234 ;9
25.010776 ;17.358224 ;9
25.302895 ;16.838553 ;9
24.419916 ;16.333481 ;9
25.316869 ;16.400748 ;9
24.976251 ;17.747696 ;9
21.639590 ;16.094824 ;9
23.669616 ;14.748712 ;9
23.895835 ;19.889658 ;9
28.900939 ;17.307680 ;9
23.140763 ;17.366814 ;9
25.379037 ;15.436871 ;9
27.001083 ;13.346048 ;9
25.165572 ;19.606836 ;9
24.644609 ;16.293562 ;9
21.823832 ;18.991658 ;9
26.181686 ;20.273841 ;9
23.464547 ;16.326803 ;9
24.155969 ;17.042536 ;9
11.110853 ;11.122301 ;10
9.069558 ;11.917037 ;10
7.214658 ;12.165212 ;10
10.656952 ;14.730932 ;10
8.919515 ;9.898192 ;10
9.549520 ;12.463236 ;10
10.745744 ;14.820846 ;10
7.433571 ;10.370948 ;10
11.381306 ;10.919728 ;10
8.861059 ;12.034705 ;10
10.921384 ;15.099122 ;10
9.929728 ;9.846867 ;10
8.041920 ;8.518325 ;10
8.693780 ;12.069364 ;10
6.639636 ;10.961728 ;10
7.529197 ;10.158042 ;10
6.170707 ;9.966058 ;10
10.024461 ;9.826899 ;10
9.494437 ;11.500155 ;10
9.759726 ;14.995389 ;10
11.733050 ;10.809369 ;10
7.682315 ;12.579167 ;10
10.467581 ;9.262031 ;10
12.355239 ;11.913314 ;10
7.507842 ;12.668920 ;10
6.273023 ;11.771581 ;10
11.262746 ;12.355281 ;10
9.161957 ;11.788765 ;10
10.200649 ;13.493584 ;10
8.691873 ;11.834131 ;10
9.266777 ;12.514973 ;10
10.145442 ;15.351070 ;10
7.443114 ;11.051849 ;10
12.726127 ;12.681029 ;10
9.200780 ;11.769728 ;10
7.838421 ;12.542279 ;10
10.863870 ;11.783595 ;10
11.522331 ;10.869184 ;10
8.794656 ;10.732999 ;10
8.877822 ;13.614410 ;10
8.397031 ;13.531380 ;10
7.408806 ;9.538618 ;10
10.608155 ;14.360115 ;10
9.418557 ;11.601608 ;10
8.489929 ;15.173113 ;10
9.384893 ;14.014154 ;10
6.407530 ;12.671439 ;10
10.272080 ;12.965882 ;10
9.084061 ;11.014720 ;10
6.958655 ;12.927666 ;10
6.831769 ;9.362632 ;10
8.783638 ;12.051094 ;10
9.866770 ;10.332040 ;10
8.624483 ;12.986405 ;10
11.415176 ;12.947299 ;10
7.996758 ;12.747297 ;10
8.869479 ;12.929012 ;10
7.421480 ;11.733363 ;10
7.395806 ;13.213770 ;10
11.197156 ;8.997650 ;10
5.113361 ;11.918372 ;10
8.726087 ;11.681269 ;10
8.655340 ;11.090094 ;10
8.190053 ;10.082662 ;10
12.150194 ;11.380759 ;10
9.794265 ;12.018546 ;10
6.989852 ;10.133610 ;10
7.471876 ;8.158224 ;10
8.673718 ;15.305223 ;10
9.939599 ;10.043648 ;10
10.626211 ;9.842234 ;10
11.353078 ;10.982187 ;10
7.756707 ;14.261899 ;10
9.578301 ;11.853620 ;10
9.361292 ;13.696246 ;10
10.137077 ;11.627833 ;10
10.447500 ;12.668833 ;10
7.652606 ;11.636685 ;10
11.315667 ;13.994333 ;10
5.681178 ;12.322412 ;10
7.279860 ;11.721292 ;10
7.345949 ;10.995038 ;10
8.325451 ;12.048312 ;10
11.318415 ;12.082496 ;10
12.401935 ;12.971869 ;10
7.908071 ;10.202594 ;10
8.959495 ;11.490852 ;10
8.542346 ;12.057561 ;10
12.574725 ;9.905064 ;10
9.228695 ;14.672746 ;10
9.698746 ;12.551937 ;10
9.829503 ;11.251522 ;10
10.358132 ;12.545548 ;10
9.514992 ;12.205867 ;10
3.217465 ;7.132013 ;11
1.091397 ;6.508416 ;11
-0.984214 ;5.383452 ;11
0.633582 ;6.976128 ;11
1.184972 ;6.935544 ;11
3.352016 ;3.726594 ;11
0.488007 ;6.864639 ;11
1.952997 ;5.195225 ;11
1.962742 ;3.157140 ;11
0.181719 ;10.056452 ;11
1.732215 ;3.313142 ;11
1.605453 ;7.496627 ;11
-2.071330 ;7.359266 ;11
-2.065041 ;6.209407 ;11
1.376856 ;5.442495 ;11
1.378357 ;10.584430 ;11
-0.930176 ;7.255554 ;11
-0.866725 ;6.443143 ;11
-2.189001 ;6.319801 ;11
-0.603020 ;4.720514 ;11
2.258530 ;6.974535 ;11
-2.027411 ;9.196029 ;11
-1.877341 ;9.419389 ;11
0.657278 ;8.479632 ;11
-1.699448 ;5.952190 ;11
-1.131631 ;8.928340 ;11
0.633759 ;8.499537 ;11
0.501055 ;6.063450 ;11
1.755465 ;6.836319 ;11
0.816726 ;6.732057 ;11
1.222355 ;7.427170 ;11
3.069553 ;8.380966 ;11
1.560735 ;6.701642 ;11
0.610609 ;9.165442 ;11
-0.253372 ;7.186996 ;11
-2.756270 ;5.489932 ;11
0.729237 ;6.358634 ;11
0.659463 ;6.701822 ;11
1.372695 ;6.966616 ;11
-1.556696 ;8.474717 ;11
0.917048 ;6.800947 ;11
1.989778 ;6.492237 ;11
-1.234795 ;6.226990 ;11
2.193939 ;10.029480 ;11
1.765923 ;5.842724 ;11
2.337599 ;3.365443 ;11
0.510879 ;7.254196 ;11
1.631751 ;5.138003 ;11
-0.506587 ;7.620734 ;11
1.935361 ;6.419411 ;11
1.234759 ;6.653689 ;11
-1.585687 ;3.905872 ;11
2.347596 ;5.488566 ;11
0.588274 ;3.845408 ;11
3.521288 ;6.238247 ;11
0.167887 ;6.164794 ;11
-0.336132 ;3.862816 ;11
0.687550 ;6.933253 ;11
0.493137 ;6.956380 ;11
0.674270 ;6.730614 ;11
0.491707 ;6.216917 ;11
0.622334 ;6.207287 ;11
0.604650 ;5.952886 ;11
0.744119 ;5.647642 ;11
-1.233168 ;4.925382 ;11
0.567119 ;6.856018 ;11
0.042003 ;4.663656 ;11
0.763817 ;5.013467 ;11
2.453309 ;7.379474 ;11
0.839331 ;3.506260 ;11
-0.327804 ;5.851228 ;11
3.112956 ;5.622956 ;11
3.309342 ;4.058103 ;11
2.562426 ;7.523773 ;11
-1.981247 ;6.592378 ;11
0.530729 ;8.638573 ;11
2.206142 ;9.628876 ;11
1.077081 ;5.583102 ;11
1.842406 ;5.271098 ;11
4.081597 ;8.327261 ;11
2.623024 ;7.174736 ;11
-0.796570 ;8.089927 ;11
1.445631 ;8.954285 ;11
-0.392948 ;4.107365 ;11
1.873562 ;6.510619 ;11
3.433457 ;6.474517 ;11
1.229810 ;5.109634 ;11
-2.686102 ;8.556642 ;11
3.999915 ;5.710443 ;11
1.400108 ;3.844854 ;11
1.885157 ;7.695431 ;11
0.785763 ;7.362953 ;11
2.203365 ;3.809996 ;11
2.382239 ;4.940082 ;11
-0.656599 ;10.008616 ;11
0.932105 ;3.006299 ;11
0.242303 ;2.787138 ;11
-0.196868 ;6.526602 ;11
1.039391 ;21.641399 ;12
4.333037 ;18.107562 ;12
5.464411 ;19.146769 ;12
3.060115 ;16.999946 ;12
6.272821 ;16.951353 ;12
0.686999 ;19.074310 ;12
2.308972 ;16.414791 ;12
3.396242 ;19.252206 ;12
3.912646 ;19.404939 ;12
4.262406 ;21.447381 ;12
4.527747 ;20.556650 ;12
4.263299 ;18.033035 ;12
4.044696 ;18.912490 ;12
3.932744 ;19.648933 ;12
0.789813 ;20.328549 ;12
5.861288 ;22.142055 ;12
4.693749 ;19.085995 ;12
5.419785 ;21.117212 ;12
6.420904 ;21.367807 ;12
4.121575 ;19.795768 ;12
3.782397 ;19.930481 ;12
4.253897 ;16.038023 ;12
4.759473 ;20.594737 ;12
5.551650 ;19.627998 ;12
4.567014 ;21.466892 ;12
2.094466 ;22.399557 ;12
3.383809 ;19.784732 ;12
6.037133 ;19.009909 ;12
4.100037 ;19.141840 ;12
6.157231 ;21.719139 ;12
4.493947 ;18.187196 ;12
1.347071 ;21.211547 ;12
2.686922 ;20.638690 ;12
33.428950 ;34.482582 ;13
34.685644 ;35.402786 ;13
32.043901 ;36.386779 ;13
35.343173 ;37.129989 ;13
34.870963 ;35.390180 ;13
36.406798 ;34.272537 ;13
32.288026 ;33.818281 ;13
36.138166 ;34.926856 ;13
34.788464 ;34.924406 ;13
31.725124 ;34.712880 ;13
33.651901 ;37.311067 ;13
33.138757 ;34.878368 ;13
35.389082 ;33.980455 ;13
36.763318 ;37.445081 ;13
35.526293 ;34.767012 ;13
34.182789 ;36.312910 ;13
32.410174 ;32.044962 ;13
34.143603 ;33.707874 ;13
33.836078 ;34.448251 ;13
36.653647 ;36.942210 ;13
36.446410 ;33.578667 ;13
35.441231 ;35.701170 ;13
38.277590 ;36.289778 ;13
34.837774 ;38.271796 ;13
34.990654 ;34.895629 ;13
37.543768 ;35.409738 ;13
33.873339 ;36.073355 ;13
34.273312 ;35.239833 ;13
33.580988 ;34.460648 ;13
34.271466 ;31.587370 ;13
33.842495 ;34.514482 ;13
34.893139 ;34.901094 ;13
34.314694 ;35.429770 ;13
33.727398 ;38.557469 ;13
36.419250 ;35.505732 ;13
34.129857 ;36.541569 ;13
35.011990 ;31.690247 ;13
33.581068 ;37.736122 ;13
33.893628 ;33.745624 ;13
36.794154 ;34.797171 ;13
35.441482 ;33.986460 ;13
32.048664 ;33.105281 ;13
34.575580 ;37.546718 ;13
36.089171 ;33.781652 ;13
33.968773 ;38.032308 ;13
36.004996 ;34.903129 ;13
34.007669 ;35.210790 ;13
32.042628 ;36.159014 ;13
33.113496 ;36.283445 ;13
33.205753 ;31.531306 ;13
34.556117 ;34.548133 ;13
