x ; y ; class
1523.011337 ;618.464803 ;2
1519.621642 ;620.889646 ;2
1517.552813 ;619.856155 ;2
1520.631075 ;620.397494 ;2
1520.905692 ;619.680132 ;2
1520.247500 ;620.866582 ;2
1519.256770 ;621.468224 ;2
1523.837749 ;621.976297 ;2
1522.634810 ;618.743875 ;2
1519.475722 ;621.252173 ;2
1518.916959 ;617.778968 ;2
1521.369863 ;619.828293 ;2
1523.442032 ;622.888093 ;2
1519.903524 ;620.007309 ;2
1522.512681 ;618.462853 ;2
1521.701488 ;622.157970 ;2
1519.986616 ;618.331922 ;2
1521.706251 ;622.096481 ;2
1520.186805 ;619.119296 ;2
1520.478685 ;619.764698 ;2
1519.570490 ;619.170369 ;2
1521.403218 ;620.554089 ;2
1524.434788 ;620.422941 ;2
1522.067790 ;619.986644 ;2
1519.982618 ;621.287238 ;2
1519.842598 ;618.132278 ;2
1519.817863 ;621.131751 ;2
1519.171060 ;620.813396 ;2
1518.563293 ;620.655127 ;2
1521.014774 ;619.164283 ;2
1520.951017 ;620.118391 ;2
1523.011194 ;623.190290 ;2
1518.572018 ;620.442453 ;2
1518.023145 ;619.511245 ;2
1521.872273 ;623.028212 ;2
1518.561328 ;622.632583 ;2
1519.361172 ;619.300867 ;2
1519.951720 ;619.814924 ;2
1517.508165 ;619.522827 ;2
1521.852752 ;618.877082 ;2
1520.725195 ;621.002886 ;2
1520.055746 ;618.301210 ;2
1520.049478 ;617.443190 ;2
1521.173400 ;619.940044 ;2
1521.072683 ;620.410239 ;2
1605.441960 ;1634.259588 ;3
1605.423695 ;1632.874626 ;3
1605.055590 ;1632.714106 ;3
1605.789261 ;1632.213863 ;3
1605.933813 ;1631.850458 ;3
1606.125177 ;1634.831794 ;3
1603.849560 ;1630.837672 ;3
1606.800500 ;1634.653330 ;3
1603.676548 ;1633.493564 ;3
1606.010958 ;1634.031821 ;3
1605.580927 ;1633.437672 ;3
1604.431837 ;1632.506126 ;3
1604.262963 ;1634.401850 ;3
1605.575867 ;1631.099217 ;3
1603.533108 ;1630.764325 ;3
1607.543976 ;1635.252289 ;3
1604.080541 ;1631.970679 ;3
1603.927391 ;1631.778473 ;3
1605.842344 ;1632.752454 ;3
1606.976387 ;1631.126951 ;3
1606.558233 ;1634.901996 ;3
1603.239289 ;1635.978793 ;3
1604.971527 ;1631.664469 ;3
1605.159249 ;1635.911644 ;3
1605.244443 ;1632.441954 ;3
1606.537847 ;1630.239956 ;3
1606.238647 ;1628.998968 ;3
1605.574806 ;1632.975137 ;3
1605.138852 ;1632.704565 ;3
1607.095163 ;1629.344649 ;3
1605.377478 ;1632.846729 ;3
1607.294829 ;1631.221402 ;3
1604.594229 ;1632.533052 ;3
1604.013444 ;1630.268432 ;3
1605.989480 ;1635.451854 ;3
1602.528298 ;1634.128916 ;3
1607.867506 ;1632.279640 ;3
1603.719871 ;1633.154781 ;3
1607.198705 ;1631.587815 ;3
1605.919997 ;1630.258000 ;3
1605.145650 ;1632.677302 ;3
1604.374626 ;1632.445324 ;3
1605.098498 ;1633.024781 ;3
1607.359887 ;1629.795622 ;3
1602.782580 ;1633.850234 ;3
1604.780563 ;1632.181871 ;3
1605.232819 ;1632.356808 ;3
1605.616535 ;1632.444232 ;3
1607.217112 ;1629.812665 ;3
1605.375654 ;1629.489838 ;3
1603.531904 ;1634.566171 ;3
1605.238082 ;1632.473733 ;3
1605.177040 ;1632.515264 ;3
1607.279356 ;1630.536061 ;3
1605.214513 ;1632.639015 ;3
1604.897201 ;1632.924723 ;3
1607.289606 ;1633.837472 ;3
1605.703779 ;1635.119791 ;3
1606.810566 ;1631.120941 ;3
1605.407186 ;1632.285606 ;3
1604.877885 ;1635.915574 ;3
1605.002174 ;1632.779621 ;3
1607.658378 ;1633.693905 ;3
1605.613257 ;1630.876386 ;3
1605.558276 ;1633.031921 ;3
1608.104524 ;1635.399844 ;3
1605.878537 ;1633.171818 ;3
1608.329635 ;1633.006125 ;3
1605.369157 ;1632.062409 ;3
1604.991387 ;1632.566847 ;3
1608.783904 ;1631.016995 ;3
1604.475957 ;1633.242237 ;3
1605.240907 ;1630.466968 ;3
1604.653508 ;1634.522148 ;3
1604.895065 ;1632.601755 ;3
1603.821384 ;1632.431723 ;3
1605.317073 ;1633.278811 ;3
1601.868489 ;1631.405695 ;3
1606.106889 ;1633.211893 ;3
1603.512282 ;1629.034779 ;3
1603.585352 ;1633.939097 ;3
1604.763583 ;1632.857483 ;3
1603.867249 ;1632.757063 ;3
1606.445720 ;1630.036979 ;3
1606.488228 ;1630.330401 ;3
1605.312078 ;1632.565729 ;3
1603.968210 ;1633.495984 ;3
1604.551172 ;1632.467665 ;3
1605.964064 ;1632.206030 ;3
1602.997734 ;1632.858445 ;3
1605.221124 ;1629.452453 ;3
1601.803137 ;1631.055434 ;3
1602.303096 ;1630.807394 ;3
1603.295949 ;1632.361254 ;3
1606.141006 ;1633.779086 ;3
1604.980157 ;1631.856970 ;3
1602.067878 ;1634.244015 ;3
1604.476713 ;1635.000811 ;3
1605.539674 ;1635.436485 ;3
1603.125636 ;1632.370779 ;3
1604.552018 ;1633.170449 ;3
1605.213729 ;1632.660512 ;3
1606.299305 ;1632.319593 ;3
1605.724399 ;1630.979580 ;3
1608.105261 ;1634.588915 ;3
1603.731461 ;1632.345833 ;3
1604.619028 ;1632.976899 ;3
1607.659752 ;1633.287044 ;3
1604.089052 ;1632.178668 ;3
1605.066015 ;1632.845675 ;3
1602.055672 ;1633.165179 ;3
