x ; y ; class
101.633553 ;144.580850 ;1
79.739300 ;136.906010 ;1
95.834844 ;141.481215 ;1
75.412381 ;133.705851 ;1
83.288478 ;142.408857 ;1
91.237914 ;138.640293 ;1
81.177124 ;142.955397 ;1
88.616638 ;118.195292 ;1
96.459962 ;147.933146 ;1
100.738834 ;143.868482 ;1
92.512658 ;137.389929 ;1
83.447523 ;138.708730 ;1
101.461119 ;146.979343 ;1
103.088518 ;137.087389 ;1
94.765372 ;151.328718 ;1
95.288624 ;134.954556 ;1
92.618259 ;149.365654 ;1
91.067172 ;129.589961 ;1
90.650693 ;137.142429 ;1
98.138094 ;124.856430 ;1
93.800068 ;139.833669 ;1
91.671587 ;145.728570 ;1
96.638615 ;137.226776 ;1
72.914197 ;137.418216 ;1
92.743995 ;145.351953 ;1
101.367290 ;143.609239 ;1
79.500860 ;137.339501 ;1
96.276077 ;133.117424 ;1
92.587884 ;138.731290 ;1
92.107428 ;137.593211 ;1
97.794762 ;134.718419 ;1
108.064298 ;132.770124 ;1
91.257303 ;144.794248 ;1
86.216177 ;136.960497 ;1
95.705509 ;148.283108 ;1
92.466198 ;137.509530 ;1
84.028979 ;137.630558 ;1
98.449153 ;150.069307 ;1
87.340073 ;144.639524 ;1
92.817556 ;139.385562 ;1
92.103795 ;138.277501 ;1
94.180490 ;150.238673 ;1
98.196637 ;131.375041 ;1
88.921131 ;136.215771 ;1
87.851039 ;139.454723 ;1
89.289529 ;124.287271 ;1
75.177863 ;141.329955 ;1
87.779495 ;145.345221 ;1
90.083338 ;140.028976 ;1
100.918147 ;140.295768 ;1
94.178709 ;132.200497 ;1
82.285030 ;142.865395 ;1
104.783051 ;151.704771 ;1
92.509775 ;137.376619 ;1
110.624580 ;137.376461 ;1
100.083460 ;124.756579 ;1
84.729768 ;139.073570 ;1
101.763303 ;146.046838 ;1
91.446770 ;133.575311 ;1
99.348095 ;132.214407 ;1
85.157305 ;137.361670 ;1
87.928177 ;141.010595 ;1
86.778654 ;134.175288 ;1
95.018036 ;132.030942 ;1
93.591830 ;145.904283 ;1
88.854890 ;135.904440 ;1
88.994656 ;138.589120 ;1
97.424983 ;132.208579 ;1
92.582180 ;136.729737 ;1
97.507581 ;133.495871 ;1
95.802950 ;137.289720 ;1
88.444164 ;141.437387 ;1
88.619281 ;135.114823 ;1
92.717219 ;139.377544 ;1
74.129886 ;139.517084 ;1
86.560815 ;132.645244 ;1
86.025599 ;148.525698 ;1
72.777192 ;140.150640 ;1
88.842629 ;134.186390 ;1
103.123056 ;123.885250 ;1
94.686013 ;130.797852 ;1
107.851994 ;139.801756 ;1
93.807575 ;140.794652 ;1
91.524680 ;134.032555 ;1
93.316979 ;138.179103 ;1
98.684834 ;129.115166 ;1
101.723707 ;136.523382 ;1
88.243736 ;147.608334 ;1
92.460921 ;137.492831 ;1
83.744082 ;134.026888 ;1
92.415040 ;131.105321 ;1
79.786105 ;149.885424 ;1
95.348102 ;151.016934 ;1
85.362306 ;119.931444 ;1
101.821720 ;131.578004 ;1
106.486174 ;138.961012 ;1
92.491403 ;139.944565 ;1
93.948421 ;147.117298 ;1
95.265562 ;142.156474 ;1
93.135617 ;140.814650 ;1
87.958911 ;152.506589 ;1
100.982442 ;141.332652 ;1
92.420697 ;131.458299 ;1
86.120150 ;147.473340 ;1
105.003319 ;126.601584 ;1
105.377653 ;134.746823 ;1
84.323196 ;147.607053 ;1
89.951257 ;138.180231 ;1
97.058686 ;149.793416 ;1
92.349436 ;137.096019 ;1
84.255555 ;142.456648 ;1
91.661568 ;138.904947 ;1
93.308014 ;145.942051 ;1
92.404181 ;135.160239 ;1
96.830686 ;156.611044 ;1
96.915277 ;139.264752 ;1
91.646752 ;137.511661 ;1
100.595224 ;134.750305 ;1
90.623771 ;143.249199 ;1
105.430166 ;123.298313 ;1
108.493711 ;144.406434 ;1
90.107773 ;127.694550 ;1
94.676964 ;140.243854 ;1
86.702790 ;118.746143 ;1
88.502122 ;142.204133 ;1
85.563126 ;150.797437 ;1
96.644531 ;138.487523 ;1
92.668369 ;135.242104 ;1
98.121393 ;145.222529 ;1
97.609760 ;140.591619 ;1
89.190159 ;134.916882 ;1
91.738039 ;138.262139 ;1
83.134275 ;144.760779 ;1
92.318530 ;136.763033 ;1
90.744426 ;138.979253 ;1
97.986180 ;119.041921 ;1
110.269359 ;133.100544 ;1
90.920118 ;153.820144 ;1
91.186805 ;138.402303 ;1
93.207701 ;139.893897 ;1
95.443864 ;127.239194 ;1
90.516146 ;137.181691 ;1
93.534020 ;153.503154 ;1
92.196877 ;118.477899 ;1
93.315112 ;136.901088 ;1
94.230086 ;122.093486 ;1
92.564260 ;136.682009 ;1
100.707204 ;140.877874 ;1
99.584432 ;123.355995 ;1
74.106241 ;137.469988 ;1
83.609372 ;143.728305 ;1
96.236027 ;139.953411 ;1
94.625878 ;140.081838 ;1
93.686708 ;141.346936 ;1
87.659417 ;153.311874 ;1
90.848743 ;129.515252 ;1
94.096847 ;148.015141 ;1
92.026359 ;137.689549 ;1
98.385545 ;135.847759 ;1
85.146636 ;139.378893 ;1
84.199319 ;122.046098 ;1
83.469297 ;133.077044 ;1
88.395044 ;121.102899 ;1
92.138582 ;127.038444 ;1
93.674598 ;155.045638 ;1
84.549289 ;136.326161 ;1
99.621666 ;121.201015 ;1
89.372134 ;138.654569 ;1
87.945818 ;143.166435 ;1
97.304583 ;131.127985 ;1
93.724314 ;136.982503 ;1
93.908788 ;137.342631 ;1
95.847694 ;127.222066 ;1
95.128374 ;137.629301 ;1
110.355867 ;140.184237 ;1
91.583905 ;136.498611 ;1
94.242956 ;132.495404 ;1
94.412666 ;133.327466 ;1
94.419978 ;137.446965 ;1
93.693178 ;132.686303 ;1
90.831087 ;141.810683 ;1
89.076464 ;134.314429 ;1
91.035965 ;137.698176 ;1
87.332311 ;138.672357 ;1
84.854637 ;133.900160 ;1
93.196997 ;137.455676 ;1
98.237055 ;139.071866 ;1
91.968762 ;138.498266 ;1
87.898279 ;119.561323 ;1
90.636415 ;137.936760 ;1
88.834444 ;134.488526 ;1
91.490483 ;127.883318 ;1
103.176969 ;129.553744 ;1
93.190293 ;137.292665 ;1
102.943201 ;153.528097 ;1
90.674369 ;154.324320 ;1
94.353962 ;133.938177 ;1
82.832842 ;146.234343 ;1
93.874393 ;145.648069 ;1
76.884867 ;149.950180 ;1
94.424517 ;148.488296 ;1
93.207482 ;135.781637 ;1
102.235904 ;134.654507 ;1
107.556391 ;131.655367 ;1
90.364865 ;150.697955 ;1
95.744513 ;149.189950 ;1
106.121719 ;135.685798 ;1
78.704263 ;132.329697 ;1
99.232651 ;123.658973 ;1
99.923800 ;122.257159 ;1
98.543781 ;134.055589 ;1
106.932839 ;148.850053 ;1
89.632917 ;146.285232 ;1
83.754153 ;147.243935 ;1
89.161915 ;129.330078 ;1
91.817551 ;137.046776 ;1
97.924081 ;156.657833 ;1
76.206260 ;127.586640 ;1
76.815884 ;144.041555 ;1
77.628441 ;141.213755 ;1
83.660389 ;126.863719 ;1
92.666977 ;137.581957 ;1
103.532531 ;146.399717 ;1
90.221330 ;125.104943 ;1
91.400348 ;130.119951 ;1
89.487360 ;139.179663 ;1
96.699088 ;138.445648 ;1
90.928894 ;132.411841 ;1
100.942793 ;142.954145 ;1
92.531183 ;136.981997 ;1
87.963129 ;140.469964 ;1
92.020860 ;153.665366 ;1
86.440225 ;140.713110 ;1
86.711536 ;121.524542 ;1
83.806918 ;121.679056 ;1
81.532355 ;130.985023 ;1
86.157706 ;125.915166 ;1
99.562555 ;139.536909 ;1
94.683304 ;135.764491 ;1
88.000814 ;141.158084 ;1
88.232820 ;136.588251 ;1
104.124068 ;143.211540 ;1
81.315662 ;138.305953 ;1
82.961692 ;137.949293 ;1
95.098034 ;149.661896 ;1
91.209202 ;134.259999 ;1
97.646895 ;135.075259 ;1
100.965745 ;143.942201 ;1
87.835428 ;141.014799 ;1
101.652134 ;134.270926 ;1
100.326616 ;120.238994 ;1
85.929608 ;136.845921 ;1
74.557736 ;133.713889 ;1
104.284034 ;122.032344 ;1
80.516077 ;134.260028 ;1
100.838823 ;149.824651 ;1
85.760530 ;134.832718 ;1
87.218078 ;138.872484 ;1
96.376357 ;132.811158 ;1
86.083414 ;129.905565 ;1
85.309403 ;133.001291 ;1
87.386611 ;126.777607 ;1
81.412787 ;142.609816 ;1
85.025616 ;128.331245 ;1
89.975931 ;141.826672 ;1
75.368299 ;142.230166 ;1
99.477602 ;151.748095 ;1
78.828834 ;134.265776 ;1
92.349050 ;137.695414 ;1
82.038113 ;150.875766 ;1
86.750028 ;136.058520 ;1
84.124075 ;135.484708 ;1
94.204732 ;147.730166 ;1
93.200728 ;137.399985 ;1
102.289938 ;146.981855 ;1
93.721480 ;139.972301 ;1
108.728947 ;148.150410 ;1
89.779039 ;134.389388 ;1
95.398934 ;140.268182 ;1
74.953750 ;146.110259 ;1
80.229772 ;141.658310 ;1
87.601166 ;138.894604 ;1
98.770849 ;122.511217 ;1
85.412828 ;150.677908 ;1
98.602276 ;141.375300 ;1
80.708926 ;126.548745 ;1
92.851601 ;143.144831 ;1
90.347091 ;138.835692 ;1
75.862766 ;134.619256 ;1
92.677975 ;137.595219 ;1
92.539178 ;137.978988 ;1
98.315116 ;129.526219 ;1
93.444400 ;145.003289 ;1
81.716170 ;131.785862 ;1
92.807926 ;137.062120 ;1
94.806458 ;130.269918 ;1
100.228980 ;133.250250 ;1
91.958363 ;139.268317 ;1
85.192217 ;130.224808 ;1
81.761992 ;135.466259 ;1
92.100159 ;137.704408 ;1
91.994510 ;135.677056 ;1
92.341565 ;138.401277 ;1
102.050390 ;129.574407 ;1
88.137625 ;130.730659 ;1
96.027272 ;151.668483 ;1
92.454196 ;137.590160 ;1
82.805985 ;147.842603 ;1
105.095978 ;124.432222 ;1
103.884873 ;149.486960 ;1
103.764694 ;126.957564 ;1
96.745434 ;138.949301 ;1
100.229037 ;128.447320 ;1
95.988891 ;143.316340 ;1
77.938953 ;129.607100 ;1
90.170714 ;134.228733 ;1
79.759273 ;148.736286 ;1
83.195475 ;139.320383 ;1
74.987202 ;132.404257 ;1
91.106654 ;142.940258 ;1
96.546685 ;142.946306 ;1
92.728729 ;138.268792 ;1
102.969599 ;137.703793 ;1
76.912256 ;138.741502 ;1
93.606861 ;133.896908 ;1
97.105477 ;118.643804 ;1
93.182166 ;135.534061 ;1
91.350445 ;139.976429 ;1
88.258746 ;147.310241 ;1
90.254289 ;142.639445 ;1
94.045304 ;156.323620 ;1
93.177950 ;120.578829 ;1
95.075723 ;152.539827 ;1
97.977716 ;131.798344 ;1
95.338176 ;142.256357 ;1
85.593432 ;139.987035 ;1
74.152245 ;130.917720 ;1
95.121475 ;138.290459 ;1
103.322223 ;126.849473 ;1
92.675196 ;137.071190 ;1
91.669954 ;138.935044 ;1
77.219631 ;141.845320 ;1
104.092306 ;128.218112 ;1
95.477720 ;146.738852 ;1
99.417435 ;128.634752 ;1
89.353034 ;120.160111 ;1
93.166115 ;126.189631 ;1
91.681669 ;137.183136 ;1
89.160865 ;137.675135 ;1
95.250588 ;153.641909 ;1
90.353826 ;132.662630 ;1
104.794983 ;128.111663 ;1
79.933108 ;152.787593 ;1
78.162916 ;148.795574 ;1
88.859719 ;130.917317 ;1
94.722482 ;126.481244 ;1
97.985665 ;134.383680 ;1
96.906323 ;134.168390 ;1
95.896377 ;146.722030 ;1
101.534087 ;154.149845 ;1
94.556861 ;127.318710 ;1
94.821085 ;134.196384 ;1
105.492575 ;148.563123 ;1
81.964472 ;136.502612 ;1
94.051842 ;136.364983 ;1
74.843947 ;142.522835 ;1
106.612639 ;150.281814 ;1
95.116619 ;149.577084 ;1
81.612909 ;149.222602 ;1
87.209449 ;150.698181 ;1
93.344490 ;135.682094 ;1
89.965121 ;125.707864 ;1
80.988553 ;131.884665 ;1
103.229575 ;129.369864 ;1
99.611833 ;133.049601 ;1
97.089286 ;140.561843 ;1
82.369509 ;150.287155 ;1
93.672276 ;136.044129 ;1
83.424588 ;139.506489 ;1
99.076979 ;140.909894 ;1
92.344985 ;117.903276 ;1
95.176162 ;153.409620 ;1
94.906907 ;130.673970 ;1
86.571760 ;142.598024 ;1
99.716911 ;139.594325 ;1
94.223563 ;139.226306 ;1
89.637657 ;125.827637 ;1
102.331370 ;143.966169 ;1
95.638189 ;155.848065 ;1
104.521212 ;141.559095 ;1
107.677952 ;136.062082 ;1
93.567548 ;136.915747 ;1
89.922157 ;142.849272 ;1
88.375837 ;118.120531 ;1
92.425720 ;137.896532 ;1
98.085893 ;133.471541 ;1
82.177720 ;122.960371 ;1
82.989107 ;152.597655 ;1
90.824967 ;141.580673 ;1
95.959616 ;120.662653 ;1
87.318731 ;125.781788 ;1
88.052329 ;127.572504 ;1
90.194030 ;118.710004 ;1
105.093538 ;137.416551 ;1
94.405026 ;133.282330 ;1
91.115685 ;139.221441 ;1
86.428503 ;135.422981 ;1
92.475778 ;134.688343 ;1
82.042171 ;150.286478 ;1
92.876509 ;142.449556 ;1
81.465750 ;125.239367 ;1
74.863829 ;136.288583 ;1
100.614391 ;129.332135 ;1
106.554768 ;145.222141 ;1
93.157589 ;137.066465 ;1
96.264489 ;136.862598 ;1
86.145968 ;143.865605 ;1
78.116779 ;126.269422 ;1
102.730385 ;135.602770 ;1
85.998854 ;130.877219 ;1
96.248778 ;137.486515 ;1
95.770793 ;129.239722 ;1
97.002399 ;140.575274 ;1
101.101541 ;135.179480 ;1
90.816912 ;134.397328 ;1
95.836182 ;143.064478 ;1
99.510246 ;119.900319 ;1
89.860079 ;142.570649 ;1
94.155927 ;132.202613 ;1
92.986017 ;134.424733 ;1
93.252813 ;136.433777 ;1
87.313271 ;133.427045 ;1
86.154452 ;154.927897 ;1
104.920094 ;135.981044 ;1
95.294254 ;137.996024 ;1
92.529158 ;137.338226 ;1
99.917802 ;138.277630 ;1
93.474037 ;126.315724 ;1
87.659542 ;153.852026 ;1
106.414925 ;143.233049 ;1
105.794452 ;126.993320 ;1
82.591328 ;140.883590 ;1
80.896287 ;135.676666 ;1
91.558334 ;135.497488 ;1
86.148929 ;140.099152 ;1
106.784293 ;132.017986 ;1
84.337759 ;126.577036 ;1
88.444700 ;136.304118 ;1
94.067398 ;134.849538 ;1
80.203366 ;128.100805 ;1
95.921433 ;133.529989 ;1
104.926893 ;121.014617 ;2
122.786195 ;117.973944 ;2
113.605678 ;112.325880 ;2
113.423027 ;109.608503 ;2
109.502608 ;108.803972 ;2
104.600502 ;117.261857 ;2
101.482456 ;121.931681 ;2
104.788840 ;124.226301 ;2
99.595570 ;135.951763 ;2
103.030135 ;117.923911 ;2
114.730621 ;124.724043 ;2
103.910130 ;117.320007 ;2
104.721721 ;134.453555 ;2
100.265321 ;121.225633 ;2
104.211681 ;114.182698 ;2
105.004431 ;110.963648 ;2
110.974830 ;113.142933 ;2
104.740174 ;113.709115 ;2
98.229235 ;121.694505 ;2
95.862269 ;106.745632 ;2
87.937303 ;116.457031 ;2
102.181276 ;109.610557 ;2
105.904679 ;130.500909 ;2
122.222452 ;115.141367 ;2
104.452883 ;116.693495 ;2
104.103697 ;115.581472 ;2
107.002152 ;130.001021 ;2
96.884033 ;102.656796 ;2
118.335667 ;120.813078 ;2
92.031210 ;130.987431 ;2
93.900606 ;107.086153 ;2
93.311468 ;107.172395 ;2
103.680112 ;116.517903 ;2
92.464602 ;131.011862 ;2
103.064046 ;131.526184 ;2
119.098387 ;107.378749 ;2
90.243609 ;105.844284 ;2
114.709118 ;101.298449 ;2
112.415284 ;120.091395 ;2
97.130110 ;123.080429 ;2
112.074615 ;102.174138 ;2
97.187436 ;127.680713 ;2
105.634260 ;112.512294 ;2
118.018432 ;111.573769 ;2
105.679000 ;128.909587 ;2
95.527161 ;115.088480 ;2
102.974675 ;118.726500 ;2
105.605100 ;116.224991 ;2
121.063793 ;125.649959 ;2
97.530727 ;124.222523 ;2
107.493925 ;125.363558 ;2
109.232790 ;113.383141 ;2
104.613718 ;117.087191 ;2
85.618501 ;123.043408 ;2
104.267396 ;116.584369 ;2
105.204024 ;116.030099 ;2
97.620034 ;110.546847 ;2
104.220391 ;113.841641 ;2
91.468303 ;105.852383 ;2
118.286208 ;108.317146 ;2
95.739385 ;119.828635 ;2
98.485236 ;108.036810 ;2
109.311812 ;109.394565 ;2
91.622347 ;120.503374 ;2
98.978313 ;115.651578 ;2
111.419031 ;132.622447 ;2
99.033156 ;112.815296 ;2
109.354196 ;101.835419 ;2
91.858848 ;113.997058 ;2
97.717930 ;99.111638 ;2
104.717915 ;132.250462 ;2
97.317471 ;129.563051 ;2
99.888593 ;115.367309 ;2
94.391332 ;117.989579 ;2
101.105889 ;107.223780 ;2
106.403000 ;117.931233 ;2
120.298044 ;120.652050 ;2
110.790592 ;113.850623 ;2
87.987674 ;125.514133 ;2
105.225046 ;116.623518 ;2
100.808283 ;119.606517 ;2
118.317195 ;121.891420 ;2
107.064104 ;123.785264 ;2
106.446580 ;123.916043 ;2
119.756676 ;113.676444 ;2
112.235625 ;123.050217 ;2
104.298262 ;116.599265 ;2
95.983306 ;117.700811 ;2
98.502890 ;127.075908 ;2
102.304073 ;111.844574 ;2
95.693136 ;110.299942 ;2
107.685234 ;133.598050 ;2
96.063990 ;114.993630 ;2
107.971795 ;119.527776 ;2
101.498278 ;115.425110 ;2
97.799326 ;107.866730 ;2
93.499045 ;106.815619 ;2
87.012237 ;124.557452 ;2
117.658686 ;119.815258 ;2
101.184603 ;116.747520 ;2
106.109747 ;118.080256 ;2
107.120745 ;123.038393 ;2
89.685457 ;116.081844 ;2
87.500507 ;120.029155 ;2
96.935482 ;101.302607 ;2
104.698652 ;114.713728 ;2
103.926569 ;116.159845 ;2
105.060650 ;116.445576 ;2
106.356721 ;113.853295 ;2
103.285718 ;129.374259 ;2
103.906188 ;116.402782 ;2
101.196288 ;129.727410 ;2
92.099484 ;112.972966 ;2
99.142062 ;114.800253 ;2
111.149683 ;114.506920 ;2
119.498920 ;107.020232 ;2
102.511586 ;120.862358 ;2
104.397045 ;116.617305 ;2
106.232884 ;117.866324 ;2
106.690690 ;115.163829 ;2
105.856064 ;117.696734 ;2
110.922108 ;113.570561 ;2
100.311972 ;117.024135 ;2
99.604873 ;124.486219 ;2
107.549411 ;108.645257 ;2
94.850853 ;110.652839 ;2
90.458334 ;105.376348 ;2
90.308726 ;102.417013 ;2
106.765087 ;119.319877 ;2
116.393678 ;129.768014 ;2
99.498843 ;108.784875 ;2
97.585059 ;119.904334 ;2
97.942163 ;99.006445 ;2
104.405492 ;116.568152 ;2
110.526339 ;114.540700 ;2
112.395418 ;106.209867 ;2
105.128480 ;114.215765 ;2
105.531529 ;116.010888 ;2
96.423211 ;110.538448 ;2
116.459945 ;124.693871 ;2
96.380418 ;134.222518 ;2
102.636983 ;115.932900 ;2
97.219865 ;108.017499 ;2
106.050145 ;116.920346 ;2
121.401786 ;110.952355 ;2
101.094344 ;110.262413 ;2
101.015113 ;124.076448 ;2
116.279023 ;111.534907 ;2
118.869180 ;121.768290 ;2
100.050397 ;112.638404 ;2
106.620089 ;111.772964 ;2
104.133869 ;116.456421 ;2
99.248368 ;102.285835 ;2
106.539818 ;99.412596 ;2
100.540306 ;134.736550 ;2
113.881326 ;107.363361 ;2
98.643851 ;129.443020 ;2
103.142137 ;120.188466 ;2
106.331891 ;130.955583 ;2
103.375782 ;109.066161 ;2
103.864087 ;117.129132 ;2
102.184422 ;102.874665 ;2
104.053167 ;118.950151 ;2
92.614426 ;104.700941 ;2
94.171901 ;99.993355 ;2
109.698246 ;118.946812 ;2
120.084393 ;120.213884 ;2
106.973967 ;101.476397 ;2
88.777392 ;114.598906 ;2
119.251580 ;119.229591 ;2
97.473169 ;118.019065 ;2
110.986264 ;111.498619 ;2
106.627613 ;132.468961 ;2
111.030802 ;125.424015 ;2
99.113405 ;102.457594 ;2
103.118975 ;116.648474 ;2
114.405593 ;130.745167 ;2
102.803613 ;102.508386 ;2
105.761710 ;115.843497 ;2
115.246589 ;122.118828 ;2
111.347550 ;125.391599 ;2
116.615600 ;126.162989 ;2
104.313008 ;108.786101 ;2
103.752425 ;123.338436 ;2
111.245334 ;129.770598 ;2
114.546103 ;109.771644 ;2
102.936008 ;102.431102 ;2
105.830551 ;101.411238 ;2
108.775554 ;125.503004 ;2
101.307506 ;112.486530 ;2
99.113853 ;123.314321 ;2
114.249841 ;105.584160 ;2
100.616950 ;104.386354 ;2
102.820630 ;102.587522 ;2
93.847838 ;128.724418 ;2
103.378251 ;111.879080 ;2
101.611090 ;122.576913 ;2
103.721349 ;116.944967 ;2
96.253003 ;103.214752 ;2
114.575506 ;126.101558 ;2
101.479959 ;115.209217 ;2
103.281003 ;126.031972 ;2
96.688979 ;99.675186 ;2
85.850945 ;112.025834 ;2
119.935729 ;105.990707 ;2
104.727185 ;114.085763 ;2
103.617274 ;116.807279 ;2
114.829596 ;132.776818 ;2
103.444382 ;111.871538 ;2
114.780431 ;104.199484 ;2
102.004363 ;110.006194 ;2
101.930396 ;113.790998 ;2
112.989838 ;122.186568 ;2
97.599646 ;116.694150 ;2
104.334972 ;116.699042 ;2
103.437469 ;115.353175 ;2
115.448550 ;124.525808 ;2
101.106904 ;132.687822 ;2
111.680375 ;129.905716 ;2
111.266133 ;111.297048 ;2
94.604753 ;127.747765 ;2
105.481805 ;104.748612 ;2
91.450905 ;122.576071 ;2
115.573723 ;121.425693 ;2
90.126515 ;130.454539 ;2
104.021998 ;124.058360 ;2
100.515540 ;129.657203 ;2
110.395109 ;133.114099 ;2
103.720510 ;127.780804 ;2
106.828704 ;113.227343 ;2
106.725121 ;114.718188 ;2
106.307189 ;114.412097 ;2
96.189850 ;112.893822 ;2
100.830915 ;133.165418 ;2
121.718203 ;117.998682 ;2
116.577080 ;117.224410 ;2
93.307984 ;118.794116 ;2
106.586303 ;118.914986 ;2
106.708762 ;117.851820 ;2
106.352549 ;113.963616 ;2
109.816829 ;111.788952 ;2
102.969980 ;112.378318 ;2
95.981184 ;120.744355 ;2
97.658275 ;105.279166 ;2
104.863166 ;118.495460 ;2
109.083949 ;123.447564 ;2
118.708620 ;105.052717 ;2
90.630882 ;117.598758 ;2
99.282710 ;116.177273 ;2
102.638216 ;103.339892 ;2
100.285902 ;97.496846 ;2
101.812774 ;109.158689 ;2
110.053160 ;123.742382 ;2
94.280931 ;121.907102 ;2
113.777877 ;115.577892 ;2
95.148051 ;123.729532 ;2
95.180998 ;125.129087 ;2
108.341314 ;102.846177 ;2
89.745715 ;127.044215 ;2
117.430820 ;126.357402 ;2
96.601158 ;121.698431 ;2
107.200677 ;111.499454 ;2
106.286898 ;118.050821 ;2
110.056356 ;105.001417 ;2
104.372005 ;116.797327 ;2
113.689842 ;102.742971 ;2
100.569290 ;119.784095 ;2
115.508510 ;120.468418 ;2
100.117796 ;124.473251 ;2
110.670850 ;109.033252 ;2
106.966747 ;117.329543 ;2
93.203681 ;114.672138 ;2
104.245215 ;116.743756 ;2
91.585166 ;130.809370 ;2
88.028001 ;108.807823 ;2
112.162946 ;104.477760 ;2
96.596919 ;122.934976 ;2
101.532624 ;127.906273 ;2
100.258332 ;118.843866 ;2
105.285604 ;123.918551 ;2
94.627321 ;128.223863 ;2
97.011165 ;113.888015 ;2
108.575272 ;117.623125 ;2
107.593481 ;116.118129 ;2
112.561252 ;113.306999 ;2
110.224001 ;117.030677 ;2
93.611263 ;114.081337 ;2
102.191303 ;133.531918 ;2
99.893755 ;109.096402 ;2
114.000801 ;100.141152 ;2
91.516284 ;112.566236 ;2
103.455393 ;111.777481 ;2
110.434487 ;112.245548 ;2
100.642554 ;99.963402 ;2
114.957491 ;128.363877 ;2
123.007421 ;112.457154 ;2
104.029641 ;116.562326 ;2
104.148474 ;117.106145 ;2
90.009648 ;115.904233 ;2
115.650130 ;116.865568 ;2
94.737311 ;110.414309 ;2
112.183098 ;132.457979 ;2
104.982151 ;134.173685 ;2
106.118937 ;116.000766 ;2
103.883009 ;105.554162 ;2
108.465759 ;135.637530 ;2
111.792854 ;108.808377 ;2
115.602882 ;122.292732 ;2
106.023610 ;128.274412 ;2
97.708194 ;132.560449 ;2
104.933586 ;115.516184 ;2
104.074095 ;115.477921 ;2
122.518704 ;110.459061 ;2
107.467153 ;125.470137 ;2
110.769365 ;125.513717 ;2
105.001647 ;123.124187 ;2
98.833003 ;109.525768 ;2
100.060661 ;115.083445 ;2
114.413015 ;123.163965 ;2
102.302152 ;128.148381 ;2
118.755983 ;124.482319 ;2
95.525377 ;106.512606 ;2
111.527981 ;130.082537 ;2
106.429292 ;134.041734 ;2
112.075106 ;125.274226 ;2
89.230783 ;112.346177 ;2
