x ; y ; class
160.592118 ;44.762758 ;1
162.522473 ;42.324584 ;1
167.147782 ;47.656074 ;1
163.505026 ;54.302908 ;1
165.810062 ;48.144930 ;1
166.871128 ;43.650472 ;1
166.241452 ;38.853437 ;1
165.170100 ;45.171297 ;1
168.665933 ;43.672308 ;1
163.955730 ;46.919845 ;1
161.301703 ;42.239631 ;1
163.388009 ;40.969546 ;1
166.462081 ;44.503912 ;1
168.048707 ;40.027236 ;1
155.830262 ;50.748012 ;1
166.743522 ;46.521509 ;1
156.483247 ;47.660585 ;1
163.322158 ;40.338167 ;1
165.196065 ;46.033132 ;1
164.743163 ;46.060602 ;1
151.841946 ;48.045949 ;2
153.358776 ;54.165821 ;2
155.147240 ;44.011479 ;2
152.023205 ;49.506696 ;2
162.611843 ;40.890625 ;2
157.864957 ;46.368168 ;2
154.130008 ;40.230000 ;2
157.064825 ;46.919955 ;2
158.441777 ;55.656670 ;2
156.884431 ;46.567922 ;2
163.906977 ;43.279266 ;2
162.961491 ;52.114291 ;2
156.976344 ;46.121143 ;2
157.081392 ;42.010964 ;2
158.104365 ;45.204246 ;2
155.027654 ;44.268474 ;2
157.162976 ;51.429357 ;2
147.922233 ;43.885299 ;2
159.974840 ;46.843033 ;2
153.128466 ;37.314425 ;2
156.139406 ;45.230272 ;2
152.546322 ;54.229391 ;2
159.836903 ;45.027245 ;2
153.952847 ;40.050239 ;2
164.786114 ;42.554474 ;2
156.743984 ;44.568644 ;2
148.725861 ;45.807247 ;2
165.858448 ;45.963496 ;2
155.528197 ;43.970454 ;2
156.661106 ;46.166603 ;2
157.376519 ;36.882038 ;2
147.696674 ;44.094938 ;2
149.695237 ;41.015875 ;2
154.902447 ;47.633757 ;2
156.799068 ;46.070214 ;2
156.774715 ;44.541123 ;2
161.002796 ;49.114838 ;2
157.556796 ;46.479363 ;2
156.985256 ;53.932514 ;2
165.282957 ;46.274654 ;2
148.883845 ;51.568647 ;2
153.880747 ;46.626502 ;2
159.270947 ;45.692827 ;2
150.169020 ;50.487792 ;2
159.544475 ;45.085596 ;2
152.887432 ;52.787728 ;2
156.782351 ;46.022065 ;2
163.234495 ;38.649001 ;2
156.651918 ;46.180671 ;2
157.435428 ;46.119735 ;2
156.822468 ;46.102525 ;2
158.449843 ;48.166978 ;2
156.119460 ;47.093880 ;2
161.666790 ;47.156064 ;2
157.888908 ;49.370610 ;2
164.031085 ;44.587314 ;2
162.121393 ;48.416970 ;2
154.501703 ;44.472555 ;2
152.410112 ;54.822267 ;2
156.320096 ;46.804341 ;2
158.406253 ;44.084352 ;2
148.433115 ;46.829032 ;2
154.257961 ;53.911772 ;2
150.690387 ;51.808931 ;2
152.704298 ;50.368824 ;2
156.416721 ;45.479066 ;2
156.688974 ;52.303003 ;2
149.008637 ;46.712242 ;2
156.198716 ;46.560711 ;2
150.256647 ;47.925551 ;2
162.702525 ;52.940412 ;2
155.833103 ;53.682373 ;2
154.748064 ;48.296047 ;2
147.242166 ;43.467963 ;2
158.681567 ;44.344291 ;2
155.513769 ;54.920367 ;2
148.273826 ;41.336162 ;2
160.730016 ;50.294313 ;2
162.646467 ;43.949237 ;2
157.667803 ;48.892546 ;2
160.076445 ;38.268067 ;2
153.598241 ;38.543891 ;2
156.594426 ;45.360721 ;2
163.866231 ;39.636696 ;2
155.362545 ;46.557232 ;2
165.548028 ;49.245132 ;2
157.439657 ;49.609431 ;2
157.304914 ;43.600578 ;2
147.046990 ;45.180884 ;2
158.826745 ;37.698231 ;2
157.915269 ;48.418010 ;2
159.755465 ;51.762688 ;2
147.291747 ;48.169395 ;2
151.061177 ;53.969725 ;2
154.592016 ;47.621979 ;2
154.397706 ;50.720698 ;2
155.088630 ;46.149573 ;2
161.910276 ;43.754162 ;2
156.401651 ;45.943503 ;2
159.582058 ;47.008611 ;2
152.831218 ;50.420169 ;2
156.093359 ;51.036343 ;2
156.813337 ;46.027590 ;2
159.943367 ;45.054578 ;2
161.516785 ;40.344159 ;2
160.655483 ;46.392558 ;2
155.887785 ;36.111048 ;2
155.253015 ;45.204811 ;2
160.932918 ;47.299830 ;2
162.174981 ;53.022282 ;2
162.378691 ;44.436934 ;2
156.404303 ;45.444273 ;2
162.350233 ;51.088295 ;2
158.123535 ;50.626522 ;2
163.241526 ;49.192384 ;2
157.998114 ;47.895791 ;2
152.167213 ;39.922243 ;2
160.120887 ;47.400887 ;2
155.452667 ;44.074702 ;2
157.386974 ;36.843101 ;2
160.869858 ;44.662888 ;2
152.885980 ;50.535622 ;2
154.763064 ;43.361964 ;2
166.078028 ;48.350945 ;2
151.740908 ;49.250340 ;2
154.498976 ;41.125783 ;2
162.344057 ;48.599229 ;2
158.044089 ;43.528644 ;2
153.004158 ;47.260384 ;2
156.802973 ;45.988162 ;2
156.784871 ;38.636205 ;2
151.986457 ;49.061371 ;2
158.850653 ;55.384172 ;2
154.306607 ;45.505917 ;2
159.058884 ;45.304252 ;2
163.048516 ;53.280578 ;2
154.439048 ;43.087122 ;2
164.780074 ;38.410491 ;3
162.176280 ;48.168674 ;3
159.021022 ;40.887054 ;3
166.634265 ;42.293235 ;3
170.035040 ;35.594667 ;3
170.324986 ;39.734525 ;3
172.571064 ;31.781053 ;3
171.777898 ;36.108730 ;3
175.664569 ;41.509486 ;3
167.965685 ;30.599263 ;3
176.580534 ;39.609312 ;3
166.703752 ;37.638458 ;3
172.561286 ;35.184164 ;3
160.258838 ;40.796276 ;3
174.392935 ;43.022629 ;3
168.366879 ;39.788400 ;3
168.895777 ;31.007851 ;3
164.873676 ;39.798872 ;3
169.586406 ;44.137801 ;3
165.699403 ;38.828018 ;3
160.627093 ;47.444555 ;3
173.208194 ;46.110421 ;3
164.623434 ;44.465201 ;3
161.100033 ;44.839208 ;3
170.549627 ;46.757184 ;3
159.171156 ;40.109758 ;3
175.697683 ;44.759549 ;3
159.300702 ;38.995741 ;3
166.626201 ;35.386527 ;3
169.828785 ;40.061227 ;3
172.747729 ;47.037082 ;3
167.251436 ;40.990066 ;3
163.933591 ;42.449259 ;3
165.693299 ;42.035478 ;3
168.004911 ;40.798424 ;3
163.286175 ;36.738297 ;3
167.553737 ;39.843362 ;3
174.091267 ;33.775460 ;3
164.627378 ;32.473622 ;3
168.379760 ;41.310454 ;3
168.826375 ;44.835209 ;3
171.175286 ;40.567792 ;3
167.267294 ;39.994037 ;3
167.563622 ;39.937895 ;3
171.690391 ;39.214008 ;3
168.332510 ;39.381443 ;3
170.184585 ;47.357113 ;3
168.782266 ;47.315553 ;3
165.281237 ;38.826831 ;3
168.542915 ;44.175401 ;3
172.858075 ;38.990466 ;3
166.210376 ;36.069079 ;3
169.475413 ;37.497574 ;3
167.557611 ;35.978757 ;3
165.461171 ;41.312007 ;3
168.939121 ;41.472130 ;3
169.526168 ;47.082215 ;3
165.710128 ;43.308718 ;3
173.291986 ;36.228978 ;3
169.524386 ;40.304588 ;3
168.578513 ;38.938898 ;3
169.002927 ;34.023633 ;3
162.425702 ;42.860940 ;3
170.718724 ;47.553374 ;3
166.168118 ;42.975231 ;3
172.784684 ;44.166973 ;3
168.033097 ;39.816540 ;3
162.984196 ;40.231257 ;3
164.594113 ;39.376581 ;3
167.147615 ;39.959800 ;3
169.644312 ;49.261378 ;3
162.451083 ;33.752845 ;3
167.269903 ;40.040171 ;3
165.707945 ;39.459157 ;3
175.686396 ;44.094269 ;3
160.742728 ;44.334587 ;3
163.372548 ;43.021805 ;3
169.195352 ;49.133053 ;3
163.274802 ;39.056328 ;3
170.296804 ;49.442696 ;3
168.951562 ;39.633785 ;3
165.809459 ;40.210195 ;3
168.449490 ;43.388890 ;3
172.129037 ;48.679217 ;3
167.096813 ;39.981546 ;3
168.334455 ;35.008042 ;3
164.168907 ;46.436569 ;3
165.859898 ;45.449799 ;3
171.523601 ;33.863271 ;3
167.833439 ;39.214835 ;3
166.842661 ;40.880982 ;3
168.363883 ;37.455614 ;3
169.119840 ;35.472256 ;3
169.547132 ;34.671576 ;3
164.921707 ;36.166311 ;3
165.269825 ;40.105886 ;3
161.001095 ;45.193765 ;3
162.360693 ;38.292526 ;3
173.379136 ;33.450406 ;3
162.749483 ;36.286882 ;3
168.871642 ;31.624300 ;3
159.940718 ;36.050085 ;3
165.968760 ;40.732580 ;3
159.511079 ;36.557020 ;3
164.718013 ;31.167266 ;3
166.837819 ;39.406534 ;3
166.543908 ;41.039064 ;3
164.490084 ;34.207334 ;3
175.779007 ;44.212041 ;3
165.560606 ;39.886524 ;3
170.641443 ;30.967151 ;3
166.923384 ;40.270628 ;3
168.070976 ;41.259574 ;3
172.095871 ;40.934582 ;3
162.111489 ;44.420258 ;3
163.549087 ;41.570237 ;3
167.466924 ;42.730500 ;3
165.848935 ;41.151969 ;3
164.114526 ;45.064343 ;3
169.001714 ;46.167939 ;3
175.443870 ;37.306456 ;3
176.516605 ;42.922180 ;3
164.944189 ;40.330118 ;3
166.919816 ;31.937866 ;3
167.232373 ;40.330814 ;3
172.272988 ;44.078699 ;3
170.329500 ;44.197192 ;3
160.374426 ;44.161628 ;3
176.184325 ;42.461373 ;3
160.046651 ;38.920896 ;3
172.403936 ;45.520588 ;3
157.579868 ;38.703593 ;3
175.020906 ;36.395501 ;3
166.787441 ;38.920586 ;3
165.850879 ;35.606021 ;3
172.875624 ;42.363246 ;3
162.622769 ;37.729429 ;3
160.785616 ;42.572595 ;3
166.054526 ;41.193915 ;3
168.357184 ;40.603190 ;3
171.420148 ;44.903900 ;3
165.401873 ;46.383441 ;3
173.187758 ;47.365280 ;3
162.573454 ;33.589829 ;3
172.348733 ;41.695230 ;3
168.750940 ;38.188172 ;3
161.294129 ;39.855821 ;3
146.117702 ;51.636235 ;4
154.630631 ;49.052948 ;4
149.909194 ;55.466517 ;4
147.844650 ;40.945329 ;4
144.972914 ;42.202444 ;4
149.449420 ;53.319881 ;4
144.947204 ;39.096787 ;4
148.958203 ;47.901327 ;4
147.964617 ;46.312525 ;4
146.582686 ;47.464122 ;4
145.747124 ;42.507057 ;4
142.156802 ;50.309033 ;4
145.962523 ;40.336902 ;4
150.938360 ;48.712030 ;4
151.077615 ;48.987828 ;4
149.589628 ;39.979606 ;4
149.226899 ;43.231468 ;4
150.687116 ;45.156038 ;4
148.866865 ;47.537609 ;4
151.199784 ;44.221133 ;4
151.806883 ;50.996584 ;4
146.706387 ;43.787659 ;4
147.732037 ;47.809900 ;4
156.148916 ;42.669453 ;4
149.638879 ;50.773681 ;4
155.854057 ;53.399225 ;4
149.997025 ;45.479225 ;4
143.791645 ;42.036941 ;4
144.872772 ;52.882758 ;4
148.187886 ;46.471934 ;4
151.271715 ;44.596506 ;4
155.973222 ;43.682466 ;4
141.571640 ;47.403436 ;4
148.440567 ;54.264346 ;4
143.350410 ;48.294550 ;4
156.445116 ;43.701044 ;4
143.302769 ;45.603006 ;4
157.307661 ;39.068455 ;4
149.057263 ;45.964828 ;4
151.808625 ;44.812957 ;4
148.036832 ;36.948195 ;4
154.412097 ;38.689547 ;4
150.266399 ;48.011996 ;4
146.014588 ;45.893654 ;4
152.381438 ;46.476572 ;4
143.511463 ;52.121393 ;4
143.238713 ;48.663553 ;4
148.944992 ;46.668466 ;4
147.536926 ;46.477766 ;4
149.439170 ;46.527747 ;4
148.982236 ;42.226291 ;4
148.509822 ;44.140054 ;4
152.695924 ;43.851641 ;4
144.999472 ;46.356759 ;4
143.032035 ;41.164509 ;4
142.913697 ;48.106899 ;4
152.257817 ;44.794177 ;4
149.058896 ;44.972856 ;4
152.182264 ;43.791322 ;4
152.048532 ;52.721590 ;4
152.914512 ;48.105838 ;4
153.957322 ;48.948881 ;4
150.146357 ;45.646246 ;4
147.227996 ;46.278133 ;4
153.927558 ;38.109341 ;4
150.469237 ;45.286934 ;4
149.347387 ;50.569481 ;4
159.853134 ;45.194247 ;4
150.918029 ;41.141178 ;4
156.268952 ;47.763058 ;4
150.416935 ;45.866992 ;4
152.010093 ;43.775548 ;4
149.818752 ;45.434860 ;4
151.715973 ;44.464065 ;4
153.707105 ;41.628640 ;4
150.642181 ;45.486553 ;4
152.600016 ;43.661406 ;4
143.224775 ;51.349253 ;4
159.106497 ;49.741489 ;4
152.061711 ;37.777718 ;4
155.812489 ;49.320745 ;4
153.413645 ;46.359155 ;4
146.768415 ;44.561826 ;4
153.269285 ;45.974848 ;4
141.281388 ;46.001269 ;4
154.864782 ;52.009694 ;4
143.142612 ;49.735987 ;4
149.873977 ;45.513592 ;4
151.859743 ;46.395331 ;4
144.677219 ;40.007486 ;4
149.067418 ;50.270918 ;4
150.500439 ;45.971923 ;4
149.987257 ;44.546569 ;4
151.079305 ;46.440822 ;4
148.681278 ;41.740202 ;4
150.859530 ;51.242859 ;4
150.213936 ;48.930440 ;4
150.171149 ;45.917826 ;4
154.067433 ;54.792360 ;4
146.848983 ;41.957581 ;4
146.671854 ;42.168790 ;4
155.964489 ;48.674510 ;4
154.162370 ;46.307440 ;4
148.946804 ;52.482567 ;4
154.730668 ;46.489658 ;4
151.072893 ;45.976067 ;4
147.851964 ;40.276162 ;4
145.706380 ;42.098042 ;4
153.200000 ;50.633424 ;4
147.961801 ;45.835049 ;4
153.233635 ;49.467679 ;4
143.871578 ;49.483998 ;4
155.813348 ;42.910565 ;4
149.207413 ;46.565350 ;4
153.995340 ;40.632504 ;5
153.847652 ;36.165258 ;5
161.377660 ;41.515664 ;5
157.505085 ;42.090279 ;5
154.084740 ;39.254354 ;5
154.794593 ;41.564114 ;5
154.525905 ;36.909256 ;5
153.121363 ;44.256424 ;5
146.732740 ;34.599624 ;5
152.752704 ;41.698487 ;5
155.816229 ;34.230642 ;5
161.816280 ;34.673283 ;5
145.397143 ;44.433739 ;5
156.526339 ;41.899675 ;5
144.433253 ;38.962902 ;5
155.097575 ;40.395210 ;5
147.943547 ;42.208475 ;5
151.626476 ;39.224034 ;5
154.228335 ;41.021801 ;5
155.603233 ;42.239487 ;5
146.829439 ;37.261072 ;5
159.449181 ;44.891044 ;5
149.558415 ;38.008745 ;5
157.180475 ;38.505071 ;5
153.942508 ;33.803961 ;5
152.922719 ;38.842803 ;5
156.929544 ;35.333910 ;5
156.697364 ;38.756398 ;5
153.724404 ;38.919163 ;5
158.415906 ;41.956488 ;5
148.997033 ;32.781090 ;5
151.253475 ;37.320592 ;5
153.714964 ;38.007550 ;5
150.264427 ;42.968612 ;5
155.758433 ;34.773685 ;5
151.510677 ;40.679237 ;5
152.370817 ;42.653120 ;5
159.000105 ;37.851585 ;5
158.001305 ;35.616952 ;5
150.637520 ;39.546793 ;5
145.104611 ;43.463961 ;5
150.258549 ;38.727301 ;5
153.555667 ;42.068443 ;5
155.707949 ;41.717505 ;5
154.213103 ;45.102045 ;5
155.108835 ;44.836701 ;5
155.364996 ;39.150763 ;5
154.725794 ;46.778926 ;5
156.724837 ;42.526483 ;5
153.516023 ;38.487633 ;5
150.448406 ;37.039073 ;5
144.473612 ;41.160510 ;5
155.708415 ;39.004363 ;5
154.426233 ;41.341993 ;5
155.065389 ;35.585075 ;5
152.977300 ;45.302624 ;5
153.774024 ;33.895178 ;5
150.171718 ;35.264832 ;5
155.823367 ;36.502291 ;5
153.954037 ;40.363035 ;5
161.633914 ;44.726843 ;5
154.650884 ;38.757886 ;5
153.277136 ;47.445931 ;5
157.419845 ;40.693418 ;5
156.988270 ;39.221506 ;5
159.974257 ;37.945877 ;5
146.696748 ;38.744781 ;5
147.736123 ;35.561279 ;5
156.276943 ;48.923815 ;5
158.674763 ;43.570450 ;5
153.057507 ;36.269885 ;5
159.395309 ;38.910717 ;5
155.343355 ;42.237946 ;5
153.250243 ;38.748299 ;5
158.070393 ;36.292622 ;5
158.706691 ;33.561968 ;5
154.028854 ;41.817316 ;5
154.698112 ;41.343977 ;5
148.146497 ;38.786898 ;5
156.292435 ;39.187401 ;5
147.643170 ;42.283339 ;5
157.974778 ;40.064229 ;5
151.000122 ;43.403601 ;5
159.308210 ;32.945393 ;5
150.609134 ;49.480003 ;5
150.030939 ;43.841382 ;5
155.027142 ;33.270313 ;5
152.637824 ;41.961923 ;5
149.919871 ;38.510741 ;5
154.079527 ;33.830977 ;5
146.999571 ;44.916385 ;5
150.658480 ;43.417960 ;5
157.137219 ;40.312409 ;5
151.437658 ;41.513375 ;5
147.849129 ;39.427109 ;5
159.356638 ;38.584241 ;5
147.362147 ;38.896019 ;5
152.901574 ;40.640054 ;5
154.441770 ;39.420664 ;5
144.478622 ;39.037003 ;5
156.971612 ;44.414022 ;5
155.093137 ;31.981292 ;5
157.857369 ;44.306410 ;5
148.264339 ;38.876498 ;5
145.640655 ;41.846660 ;5
156.737107 ;38.945608 ;5
153.322783 ;40.402134 ;5
154.036761 ;42.375490 ;5
153.391835 ;42.072575 ;5
150.858516 ;39.218419 ;5
152.748130 ;39.718861 ;5
156.510344 ;33.883422 ;5
149.338466 ;42.693013 ;5
149.528145 ;31.722704 ;5
151.191235 ;33.585105 ;5
155.629174 ;31.618634 ;5
154.893284 ;40.203020 ;5
156.202963 ;39.780841 ;5
148.032078 ;38.684087 ;5
151.513460 ;35.990807 ;5
152.185695 ;31.398736 ;5
149.041571 ;46.403948 ;5
153.931374 ;40.032328 ;5
154.119985 ;40.594374 ;5
156.425651 ;34.037448 ;5
152.483836 ;44.757048 ;5
149.321142 ;39.850289 ;5
148.426355 ;45.572300 ;5
157.533621 ;38.796148 ;5
157.180892 ;38.045388 ;5
151.018599 ;44.572330 ;5
153.311787 ;39.160857 ;5
143.917266 ;45.200886 ;6
142.103752 ;51.901230 ;6
141.516594 ;47.675985 ;6
142.563186 ;49.223420 ;6
144.036386 ;49.374186 ;6
145.096131 ;42.711705 ;6
142.153347 ;49.753557 ;6
144.224667 ;39.862417 ;6
145.207741 ;47.697908 ;6
146.348380 ;51.229646 ;6
139.100620 ;49.235733 ;6
143.611258 ;46.977976 ;6
139.605345 ;53.187809 ;6
145.883038 ;45.101592 ;6
141.004914 ;49.216822 ;6
141.695727 ;44.325355 ;6
142.836043 ;44.038799 ;6
152.177190 ;49.542067 ;6
142.056489 ;46.172718 ;6
142.460888 ;49.094779 ;6
141.744803 ;50.551251 ;6
141.830658 ;57.775087 ;6
141.116472 ;58.109630 ;6
144.608786 ;44.862244 ;6
134.100593 ;45.604640 ;6
141.515955 ;57.358926 ;6
144.377363 ;46.963726 ;6
138.482406 ;49.912414 ;6
147.342144 ;51.804902 ;6
138.580398 ;53.543058 ;6
143.293854 ;49.292702 ;6
143.995609 ;48.909840 ;6
137.615177 ;48.541431 ;6
142.603716 ;53.593830 ;6
140.272179 ;49.005081 ;6
137.911061 ;44.496172 ;6
144.625758 ;54.428299 ;6
140.790659 ;44.413005 ;6
143.049431 ;48.665568 ;6
133.934366 ;47.839766 ;6
144.000999 ;53.877588 ;6
142.217089 ;42.764328 ;6
142.431620 ;52.592155 ;6
145.587562 ;46.914995 ;6
148.068159 ;44.326633 ;6
135.346717 ;53.693790 ;6
135.371842 ;45.237396 ;6
150.390608 ;44.629093 ;6
140.491805 ;48.559454 ;6
143.853030 ;49.506463 ;6
145.661734 ;46.171860 ;6
134.770744 ;54.024463 ;6
144.156353 ;54.594929 ;6
152.421639 ;50.184488 ;6
146.371996 ;47.541346 ;6
146.474664 ;48.341547 ;6
142.283570 ;50.713207 ;6
138.394879 ;49.894009 ;6
142.187926 ;47.751219 ;6
135.641069 ;46.237017 ;6
148.683596 ;53.806186 ;6
139.719611 ;52.091158 ;6
135.154195 ;51.822906 ;6
139.595137 ;50.408169 ;6
137.426936 ;53.070634 ;6
141.736918 ;45.449021 ;6
145.952644 ;50.698036 ;6
139.808839 ;53.274533 ;6
145.605147 ;42.962458 ;6
143.132979 ;48.732588 ;6
150.062135 ;50.523272 ;6
136.164753 ;54.662771 ;6
145.063413 ;48.037424 ;6
149.149592 ;51.023463 ;6
143.691436 ;55.112544 ;6
142.555966 ;47.319466 ;6
140.035717 ;52.878517 ;6
146.756617 ;45.484271 ;6
145.182988 ;49.034156 ;6
140.496617 ;52.078336 ;6
136.892639 ;50.895909 ;6
148.641810 ;47.339261 ;6
140.556247 ;51.320730 ;6
145.668777 ;48.705371 ;6
141.538276 ;53.598403 ;6
141.095538 ;57.870804 ;6
144.236872 ;49.480134 ;6
136.226179 ;45.432163 ;6
144.314360 ;48.822173 ;6
149.536532 ;45.242211 ;6
146.106261 ;55.676660 ;6
137.205279 ;41.218946 ;6
148.387427 ;41.613653 ;6
138.885151 ;41.716484 ;6
140.941429 ;48.542733 ;6
148.092218 ;41.199550 ;6
139.007029 ;49.646777 ;6
142.047233 ;48.950379 ;6
135.334239 ;46.851003 ;6
139.087375 ;52.035558 ;6
148.257915 ;51.737976 ;6
140.876999 ;46.910833 ;6
138.870049 ;57.414049 ;6
143.388136 ;48.347017 ;6
146.754883 ;55.400401 ;6
150.549843 ;47.076494 ;6
143.050730 ;46.991366 ;6
142.193466 ;54.170972 ;6
147.206926 ;55.250792 ;6
142.029794 ;50.105955 ;6
145.718132 ;42.585400 ;6
152.356312 ;52.119947 ;6
148.075624 ;46.983111 ;6
142.188999 ;49.282875 ;6
143.047736 ;50.289996 ;6
143.662330 ;45.966287 ;6
145.819272 ;49.313383 ;6
142.375395 ;57.192513 ;6
137.682602 ;47.250542 ;6
143.603733 ;48.420259 ;6
146.417578 ;47.723750 ;6
138.430291 ;51.521477 ;6
139.707804 ;40.927202 ;7
147.114430 ;37.841975 ;7
152.349616 ;40.022374 ;7
147.122593 ;40.888168 ;7
147.532306 ;39.081423 ;7
145.987254 ;31.697749 ;7
146.970355 ;37.189082 ;7
144.944890 ;37.578623 ;7
138.252872 ;40.820899 ;7
153.358574 ;35.150072 ;7
143.919229 ;37.415315 ;7
146.971158 ;38.769425 ;7
143.179167 ;39.913922 ;7
151.916367 ;46.897673 ;7
148.274284 ;38.458793 ;7
149.226076 ;46.119040 ;7
144.068894 ;39.788108 ;7
147.387074 ;38.967658 ;7
145.353932 ;39.780905 ;7
147.474418 ;36.661367 ;7
146.367975 ;36.795657 ;7
147.984760 ;31.160204 ;7
138.087265 ;38.902849 ;7
151.829145 ;37.993923 ;7
146.354725 ;39.037536 ;7
146.453480 ;47.446482 ;7
144.945185 ;35.257195 ;7
146.396843 ;41.748480 ;7
138.186687 ;35.607136 ;7
150.603313 ;37.591425 ;7
141.541795 ;34.715282 ;7
149.887170 ;39.685711 ;7
150.552975 ;44.840600 ;7
143.679536 ;41.340986 ;7
153.083527 ;36.229010 ;7
141.984391 ;41.011889 ;7
147.074662 ;38.533320 ;7
141.341732 ;31.511782 ;7
145.732259 ;41.188998 ;7
147.028504 ;41.362404 ;7
146.933014 ;38.374683 ;7
154.924463 ;33.765267 ;7
152.624664 ;45.361448 ;7
151.278093 ;41.323058 ;7
147.760967 ;33.380771 ;7
146.346382 ;42.875618 ;7
151.622491 ;42.283797 ;7
146.615208 ;39.586170 ;7
145.222189 ;36.082454 ;7
153.863850 ;33.975360 ;7
148.510632 ;37.080020 ;7
141.911638 ;35.544027 ;7
154.520325 ;34.021372 ;7
139.675677 ;32.493438 ;7
149.462269 ;30.648630 ;7
148.628030 ;37.550856 ;7
147.444530 ;34.232648 ;7
151.576026 ;40.915717 ;7
146.064470 ;38.808289 ;7
147.650224 ;45.245929 ;7
151.393330 ;33.064936 ;7
145.469368 ;37.223954 ;7
144.274355 ;29.312217 ;7
149.863904 ;34.543982 ;7
147.019606 ;37.805410 ;7
145.920676 ;39.710094 ;7
151.176906 ;33.854489 ;7
144.345306 ;39.036979 ;7
142.653504 ;41.479952 ;7
146.299259 ;44.318665 ;7
143.162152 ;43.108315 ;7
147.879224 ;47.624964 ;7
155.578118 ;40.778717 ;7
150.573041 ;40.406760 ;7
143.428866 ;43.635362 ;7
142.710737 ;37.759034 ;7
140.480917 ;36.993563 ;7
152.160043 ;36.501553 ;7
150.674495 ;41.512384 ;7
146.374590 ;39.621593 ;7
146.716382 ;38.631422 ;7
145.173282 ;37.886871 ;7
143.474381 ;33.880040 ;7
139.593901 ;39.519737 ;7
153.921565 ;34.513638 ;7
144.997657 ;44.463220 ;7
144.957297 ;30.163284 ;7
150.861276 ;41.631422 ;7
143.435758 ;43.647030 ;7
142.748473 ;42.770042 ;7
142.856487 ;38.156566 ;7
147.804103 ;35.755719 ;7
142.594528 ;36.324857 ;7
143.195170 ;43.309953 ;7
138.664829 ;33.819389 ;7
146.771546 ;38.445454 ;7
146.057586 ;45.793529 ;7
141.345305 ;37.853714 ;7
147.031799 ;38.838863 ;7
147.821960 ;39.796540 ;7
145.327690 ;43.201104 ;7
153.653691 ;44.215026 ;7
141.976269 ;41.659679 ;7
153.297485 ;44.753499 ;7
146.193202 ;30.726948 ;7
144.641797 ;41.474992 ;7
146.123257 ;46.132177 ;7
144.518370 ;41.928631 ;7
141.308370 ;40.421097 ;7
149.251050 ;39.031020 ;7
153.823025 ;35.717074 ;7
149.336016 ;32.492846 ;7
145.071003 ;44.828051 ;7
146.092586 ;40.652072 ;7
143.463587 ;45.124723 ;7
147.028819 ;38.368876 ;7
153.172799 ;35.746993 ;7
144.619419 ;29.566737 ;7
149.966010 ;38.184623 ;8
